,Rating,Review_Title,Review
1658,8,Wow,"Now this might be one of my favorites of the Star Wars movies (not including Episode IV, the original, that was awesome), and might be tied with Episode V. Well done! I was pleased with this episode of the sage, it was a pleasant departure from the last two (Episodes I and II). They were such disappointments. It was nice and dark (which is good considering the title). Man, it was really surprising to see how just cruel and destructive Anakin Skywalker becomes, as well as how he comes to be Darth Vader and how he ends up in the life support suit. Wow. I really liked this. The only thing that I was a little confused by was how Anakin was able to take out so many other Jedi, but had such a hard time with Obi-Wan. Oh well, every great movie still has a flaw or two."
1659,1,It looked fake to me,"Nothing in this movie rang true. Most of all, the effects. To me they looked animated and I think technology has reached a point where we're actually regressing. I just watched EMPIRE STRIKES BACK again and I was amazed at how real it looked compared to SITH. Not to mention how superior every other element was in the old Star Wars. This new stuff SUCKS BAD. Audiences have got to start demanding more! If something looks poor just don't go see it. Hopefully this summers poor box-office receipts mixed with the fact there's so much poor material out there will send a message to the studios, but I think it will have to get a lot worse before they start putting out better stuff."
1660,1,I was embarrassed to be in the theater,"I had really hoped and actually believed that this was going to be the best of the prequels, after all it was going to be the climax of the prequel trilogy and contain arguably the most dramatic event in the entire Star Wars Saga - the fall of Anakin and the rise of Darth Vader."
1661,8,Very Good,Plot: 8/10<br /><br />Acting: 7/10<br /><br />Cinematography: 5.6/7<br /><br />Score: 5/5<br /><br />Enjoyable: 1/1<br /><br />= 81/100
1662,6,Better than the other prequels...but is that good enough?,"Star Wars: Episode III: Revenge of the Sith It's a big name, and when it came out in theaters Summer 2005, it carried a huge weight on its shoulders. Its creator, George Lucas, had spent (though most say ""wasted"") two films setting up an overly-complex, yet still incredibly vague, world of conspiracies and duplicitous characters with hidden agendas."
1663,1,Is anybody freakin' home?,"I won't get into the same points the other user's tried to make about this movie. Yes the acting was bad. The dialog was terrible. Blah, blah, and so on. Maybe I've missed reading it on here, but no one seems to notice or maybe they just don't care about the lack of continuity in this whole story line. This was my biggest gripe with this film. The events we watch in ""Sith"" are laid out completely different in ""Return of the Jedi"". In ""Jedi"" Obi-wan tells Luke that Vader(Anikin) didn't know that his wife was pregnant. He also says, his mother took Leah to Aldaraan, and that Ben took Luke to live with his brother Owen on Tatooine. There is no mention at all in any of the new movies about Uncle Owen being Obi-wan's brother. For those of you who haven't seen the new movie, I won't go into detail why this story conflicts ""Sith"" but those of you who have seen it, you know what I mean. There is also a part in ""Jedi"" when Leah tells Luke that she remembers her mother. This might seem picky to some of you who read this, but I hate when history is rewritten just because it becomes convenient. If you don't believe me, Just watch the original version of ""Jedi"". Not the one that was revamped and repackaged, but the original VHS release before it was tampered with. I don't know if they're on there because I can't watch the new version. You can also look at the shooting script for ""Jedi"" on-line. Yes, I know that not all the dialog in it was used for the final cut, but compare it with the final cut and you'll see what I mean. Awful. George, buddy, your messing with your own back-story."
1664,10,Stellar,"Awesome movie! Lucas does not disappoint like always. A must watch! Love all the quotable content. If you're on the fence about this, watch it!!!!"
1665,10,Maybe the best Star Wars of them all!!!,"WARNING!! SPOILERS!!! READ AT YOUR OWN RISK!!!! Anakin's slide to the dark side is actually extremely well handled and is very interesting. In a way, there are several parties responsible for what happens. Anakin, of course, is to blame because he makes poor choices (choosing fears over losing his wife vs. the good of the republic and the jedi, his lust for power, his ambition and jealously)."
1666,1,Why? Why? Why?,"Why doesn't R2D2 fly in episodes 4, 5, and 6? Why doesn't he use his flamethrower to kill the stormtroopers in these original episodes? There were many times he could have done this to save the day. Why doesn't Uncle Owen remember C3PO? Why doesn't Aunt Beru remember him? How on earth does Aunt Beru go from a cute twenty year old girl to a fifty-five year old sun-baked woman in sixteen years? Why did Yoda, who is supposed to be the most brilliant in the galaxy, decide to send the baby Luke to Anikan's family, i.e., his family, this supposedly being ""The last place they'd look for him?"" Duh! Why does it take two and a half films for Anikan to become Darth Vadar, when in fact this is the reason for all of the prequels? How how Anikan go from a thin lipped blonde boy in episode 1 to a curly red haired guy with immense lips? How does Vadar go from being five foot nine to seven feet tall... does the dark side have growth pills? Where are all those insane spaceships in sixteen years? Why wouldn't they use all the buzz droids and those horse droids and those other killer droids instead of stormtroopers? And don't give me: ""Well in this film the Emperor said to shut down the droids"", because that one sentence didn't explain why the evil empire wouldn't bring these things back... after all, they are in deep space trying to kill off the rebellion and not in front of the senate. And why would George Lucas have Anikan turn bad because of a dream? Why? Why? Why? Does anyone know? And why would Anikan's entire purpose for killing all those people be to save his wife because of this vague dream? Why? Why? And why was this movie given the prop of ""Ties it all together"", when it ties nothing together. It is a horrible, horrible film. Oh, and why does Chewbecca have gray hair when he's supposed to be younger? And how does Obi Wan not remember C3PO or R2D2 in episode 4? Was his memory erased too? Did a brilliant Jedi forget these things after spending sixteen years in the desert? Why? Why? Why? Oh my!!!"
1667,10,Absolutely a masterpiece,"After having watched all Star Wars movies, I have to say that Star Wars III - The revenge of the Sith, is absolutely the best. Not only the effects are fabulous, but this last part has made the puzzle complete."
1668,5,Not Impressed,"Because I work at a movie theatre, and have seen an extensive amount of movies, and of my background in acting, i have come to realize i have to look at movies both critically and objectively. Critically, the acting in E3 was mediocre, objectively it was OK. Critically the dialog in E3 was terrible, objectively it was bad. Critically the visuals in the movie were great, objectively I nearly crapped my pants. As far as completing the series, filling in the holes, and overall just explaining things, E3 did a good job regardless of how you look at it. I think Yoda's excessive talking has ruined the mystique he used to have in the days of E4,5,6. And I have never liked Hayden Christensen's casting as Anakin....worst death award goes to Natalie Portman. THE END!"
1669,10,The Circle Is Now Complete...,"So here we are at the end of it all. To those who haven't seen it yet, I swear you will not be disappointed. Unlike the last two, you will NOT find yourselves fighting to defending this film, backs against the wall, muttering lame excuses about Star Wars being kids films, about Lucas having a grand vision, about us all just having grown up Revenge Of The Sith needs no defence. It's just great."
1670,9,Best of the entire saga,Hands down.
1671,10,"Great movie, perfect story","Star Wars fans will simply love it! Perfect script, every single detail of movie is very well tailored to the other movies."
1672,10,blockbuster end to the series,"Saw it last night. First of all it is by far the most outstanding and cutting edge sci-fi digital film to date. The visual effects are so enjoyable that the megabucks Lucas must have spent to produce it was well spent. Just stay long enough to watch the credits roll at the end of the film and try and count how many animators he used! Wow. The acting is good, not great. The draw is the visual drama, the fact that we know the plot and where it's going. By the end of the film your heart is a lump in your throat as the curtain comes down. There are a few things that linger in my mind. At the end Yoda mentions something very odd about how he needs Obi-wan to go into training while he stays for years in deep cover. What training? To learn how to contact his lately lamented Jedi Master trainer. That's the way I understood it and I'll certainly be seeing the movie again to make sure I heard correctly. Talking to dead teachers is something that Lucas covered in the first few films but no one made much of a fuss about it. When I heard it this time I was really surprised. The implications.....remind me of the now famous line ""...I see dead people"" and you can figure out the rest of the spooky factor. Another thing I am mystified at is what Padme mumbles just as she is dying. I could not for the life of me hear what she was saying....something about the Sith perhaps."
1673,10,MASTERPIECE!,"This is by far the best Star Wars movie, all<br /><br />I can say is it's jaw dropping and a delight to the eyes and ears."
1674,10,Perfect cast selection,"Hayden Christensen Is brilliant as Anakin Skywalker! Loved the young anakin (Jake Lloyd) he was a little genius and this seems a great transition into the young man Anakin becomes! After watching all the movies and stories on Disney + in order I'm more and more appreciative of Hayden's performance. Padme is so sweetly done by Natalie Portman. Seeing how these dark politicians do everything in their power to corrupt this young man into the Darth Vader he becomes and how Obi Wan and Yoda are no help whatsoever in being a true friend and trying to help him, I feel for Anakin so glad Luke helps him in his end."
1675,8,"Thank you, Lucas!! Thank you so very much!!","After much disappointment from me pertaining to Episodes I and II, I was so relieved that I was able to thoroughly enjoy this movie, and for the better too. This film completed it, and it did so."
1676,1,The ruining of Star Wars is complete.,"This is quite possibly the worst film ever made in the history of film making. I have seen all six Star Wars films, I have fond memories of Star Wars as a child and now they are all ruined completely. I wonder if George Lucas even watched the first three films, because the number of plot contradictions is unbelievable."
1677,8,Finally.,"The trumpets blare for the last time as Star Wars lights up the screen for the last time in the final installment to the Star Wars legacy. Stormtroopers and Jedi Masters alike gathered opening weekend to bid their final farewells to George Lucas' staple to pop culture and world history, camping for even an months... But was it worth it?"
1678,4,Fast forward,"What can I tell about Episode III? Since I and II didn't explain too much, they need to do a FAST FORWARD in this one to make the bridge to IV."
1679,9,Highly underrated movie,"This movie has great, emotional moments, and is only held back by some cheesy dialogue and poor CGI. The CGI is forgivable because of when the movie was released, and the dialogue is actually pretty funny and makes for great memes. The battle between Obi-Wan and Anakin is a very emotionally powerful scene, as is Order 66. It really gets a bad rap just because it wasn't as good as the original Star Wars movies. I would rather watch this than The Force Awakens."
1680,6,"Better than 1 and 2, but still disappointing.",Visual effects alone do not make a movie. George Lucas should've learned this after Jar-Jar Binks bombed in Episode 1.
1681,8,"The Last of Lucus, goes out with an almighty bang!","Firstly i'm not so qualified to review a Star Wars film, as I'm not such a big fan (especially the latter ones). 'Star Wars' is now thrilling an entire new generation, with some actually following the franchise as a religion. You can't be blase about a movie that cost a telephone number amount of dollars and thousands of man hours, just to produce a few seconds of screen time. It's so technically perfect it's in danger of becoming over polished. I really miss the risk taking of the original and the jokey but memorable dialog, delivered by the first set of (mega) fantastic characters. Perfection but at a price; as it always opts for the safe, middle ground (Spielberg was typically employed for some directive). George Lucus, has made the dumbing down of sci-fi into a fine art and in his very own words (whilst consulting his crew) ""This is what Steven wants!"". To end on a high note though, the scene when Anakin changes into Darth Vader, was truly a masterful stroke. Apart from 'Rogue One', it was all down hill, from the moment Lucus, left the building."
1682,10,bravo... well done,"this film sets into the motion the original Star Wars saga we all grew up with and love. Knowing the story behind the story makes Revenge of the Sith a film that puts into motion all that we know in the original Star Wars trilogy. Anakin was a man before donning the mask Darth Vader. Not just the eerie black mask but the mask that Vader truly hides behind; himself. The choices that Anakin makes have such dire consequences for himself but also the ones that he love. One mistake that he spends the rest of his life in regret of his actions. If you skip the other two new SW movies, don't skip this one as the emotions of all that is yet to come (Episode 4,5,6) is set into motion and now you know why"
1683,4,Very very poor,Special effects can't save this story. The convolutions that he had to contrive to get back to the original story where too much and far too unbelievable. The 'transition' effects between the scenes verged on the amateurish to add to a film without a story. Ewen McGregor accent was obviously put on to sound like a young Alec Guiness but sounded more like a world war II RAF squadron leader complete with handle bar moustache. As the film went on I was siding more with the guys on the dark side so lacking was this film for a hero character that you could actually take a liking to. How believable is Yodo all of 11 inches tall taking on the dark lord with a light sabre? The scene on the volcanic planet was another beauty - aren't these guys affected by temperature?? How this film is scoring so high beats me.
1684,4,One Sentence Reviews,"They should have stopped with Return, but then we wouldn't have gotten a lightsaber fight over lava."
1685,9,Makes you want to go home and watch the Original,"Watching this movie, was awesome. I didn't rate it a 10, because i reserve the 10 rating for the original Star Wars Episode 4. Which Amazingly, i would love to see remade with todays technology. Who knows maybe someday they will. Hayden was awesome in his transformation to the dark side, although i think it was a little too accelerated. I would like to have seen some other acts leading up to him killing kids. I mean you go from being a caring Jedi to a Kid killer in a few frames?? But being 33 yrs old and having seen the originals all those years back, and not having watched them again when the re-issue came out with bonus features, i now want to go rent them and watch them all. then maybe go see episode 3 again. Visually it was stunning. The lava world scenes awesome, but was a little unrealistic that they are hovering over boiling molten rock and don't even break a sweat let alone have their skin turn into welts and boils, yet the minute anakins stubs get within 2 inches of it, he bursts into flames??? OK, i know its a movie, check the mind at the door. All in all, i went with two people that aren't even star wars fans and they liked it. This movie stood on its own and was a perfect finale to an awesome Epic. Way to go George Lucas, you have redeemed yourself for episode 1 and Jar jar and Watto!"
1686,6,Best of the Newer Ones - puts this 4th,"This final episode stands pretty well on its own. Palpatine is definitely stand-out as the villain which creates for a evil disturbing atmosphere. McDirmand (sp?) brings back his old familiar character as really the true survivor from the original series. Problems from the prior 2 are still evident here - although they've been masked over with significantly better editing - those being stilted hollow dialogue here and there, and poor direction; in most cases one seems to cause the other. The scenes with Anakin and the Queen are often this way. The fast paced story helps to let forget these stilted scenes. Also in some cases the full creation of outworldly creatures and settings remind of ""Hercules"" cheese effects in television, but only here and there. You'll have to be willing to forgive the smaller inconsistencies. Otherwise this is a decent movie, one that I wouldn't buy probably just like the first 2 new ones - but one that at least gets closer to the adventure of the originals, but again hollow of the spirit and character of those for the most part."
1687,9,Anakin Gives In Too Easily,"I've been disappointed over the years with many of the Star Wars films especially the secondary characters, Ewoks for example. Silly stuff that did not help me suspend my disbelief. The Revenge of the Sith does not stoop to silliness. Thank you, Mr. Lucas. And, because of that I liked it. Ewan McGregor does a little acting at the end. Natalie Portman is radiant but has seriously outgrown the role. It's always a pleasure to see Jimmy Smitz but anyone could have do his role. The one reason that kept me from completely liking this film is the lead character, Hayden Christensen, as Anakin Skywalker. He is very weak, two dimensional and comes off as an inexperienced actor rather than naive Jedi. He has two facial expressions: See-me-smile-because-I-love-Padme and See-me-stare-through-the-top-of-my-eye sockets-because-I'm-moving-to-the-dark-side. He is predictable and boring even though the audience knows what will happen. I would have liked to have seen him put up a much bigger fight before he was taken over to the dark side."
1688,10,"when the credits started to roll, I felt a tingle...","man... what a satisfying movie. I couldn't have been more pleased with how Lucas got his act together and did things right. The dialogue was vastly improved, which was the one thing that I cringe at when I watch Episodes 1 and 2. The emotion level was also a big part of this movie. Obviously it was going to be emotional, just based on all the things that surround the story, but the main thing is that it was done right. The action was amazing, and even though it dominated much of the movie, it didn't feel forced. Many people might say that there could have been more acting scenes and less action ones... but I think the flow of the film was good. The special effects were just incredible, and so much better than episode 1."
1689,7,Revenge.. it is ..,"Waiting to watch the truth that lies beneath the events is a real treat to our imaginations. The expectations were very high since the movie had to say anything and everything that has been left behind. In this hurry, Lucas has forced himself in a situation where little of everything has been said..instead, I thought explaining the transformation of anakin to vader was very important and i should say, that he has not been very successful. The reasoning behind the events has been very diffusing, at one point anakin talks all about the dreams and yet there he is at the end, not taking too much care about Padme. instead, its abt the breathtaking fighting sequences..watch the return of jedi and the empire strikes back..feel, one could, the very reason of the clash between the space titans. I would at this point appreciate the intricate details that has been pointed out by lucas such as in the emperor's introduction about the dark side to anakin..where he talks about who anakin is ..in sense..what he really was !! It was a puzzle to which not many would be enticed towards. The role of Padme was less inspiring, why dint we see more interaction between the two if she was the main reason for his change from a jedi to vader ?? Further, killing of the powerful jedis at the mere hands of army was not that easy to absorb..If the movie won my hearts it was due to the fantastic stunt display..the fight between grievus n obi-wan was awesome..and the final clash between the master n student took people by real surprise due to its marvel. Sure, the movie is a bet for being nominated for visual effects. Summarizing, a pleasure watch movie, it is."
1690,8,Not bad.,"*Some things mentioned may be considered spoilers, but probably not*"
1691,10,Critics Hate Star Wars,"For whatever reason, critics appear to approach Star Wars movies with a different mentality. Granted, many were justifiably jaded through the first two movies, but one has only to read The New Yorker review of Revenge of the Sith to see that many people just don't get Star Wars. It's something that's meant to be fun and exciting in the truest sense of the phrase. The characters themselves are reminiscent of the gods in an epic Greek poem, and their struggles are exaggerated to a level where they are almost primal, and relatable to all. Star Wars tells stories about good and evil, moral reasoning, failure and triumph. If the first two prequels faltered, it was because they missed these big themes (and a lot sucked in them too, I have to be honest). Revenge of the Sith is a booming canon shot success compared to them though, and compared to a couple of the original trilogy films. It is terrific, it is fun, it is just a simply enjoyable movie. Critics who snub this film have their pompous opinions running rampant- perhaps they should just watch a movie for enjoyment once, instead of looking for anything and everything to critique."
1692,9,Sith redeems the series; I can resume liking Star Wars!,Thats more like it! No cute kids. No JarJar dialog. No 20 minutes ToysRUs scenes. In this movie they seemed to have remembered that story matters...gravity exists...and the audience isn't stupid.
1693,9,The Best Of The New Trilogy. It Ranks Up With The Originals.,"George Lucas finally got this one right. After the schlock fest that were Episode I: The Phantom Menace & Episode II: Attack Of The Clones Episode III : Revenge Of The Sith (Or ROTS as I refer to it as) arrives like a superhero out of nowhere and saves the day. Sure the dialog is still cheesy as hell at times (Padme : ""Anakin, you're breaking my heart"") and giving R2-D2 a fight scene the movie is still great. Unlike the last 2 films the light saber battles are long. And by long I mean Empire strikes back long. Plus unlike the last 2 films this one has a space battle dog fight that ranks up there with Return Of The Jedi's Death Star battle. The origin of Darth Vader is dark and almost painful to watch Anakin Skywalker go through the change. He resists and actually feels bad for carrying out his duties. Plus you feel bad for him because he's getting tricked by the Emperor to turn to the dark side as well as getting dogged by the Jedi council. The one scene that is actually a slight disappointment is actually when Darth Vader first appears on screen. It's a scene so right out of Frankenstien that i almost expected the Emperor to start screaming ""It's alive, It's alive""! However I went into ROTS expecting to be disappointed. instead ROTS has done the one thing that I never thought possible again...It made me fall back in love with Star Wars. Well done George, Welcome back."
1694,1,Worst Movie EVER made....,"I watched this ""film"" last night on cable and I can honestly say it is the worst movie ever made."
1695,8,Best of the prequel trilogy but still doesn't come near the original three,Rated PG-13 for sci-fi violence and some intense images.
1696,9,It was all worth it,After watching the first two prequel films to Star Wars it felt like you were waiting for something good to come out of the whole prequel trilogy and lucky we did.
1697,5,Polished Garbage,"No amount of slick CG visuals can overcome laughable dialogue, inconsistent and unemotional acting, misdirected tone and annoying contrivances."
1698,6,Yay! It's Over,"What can be said that hasn't been said already?.. Plenty!. OK, firstoff, you must see this film. You can't get around it. Just go see it. Don't put it off. Otherwise, you'll find that people will slowly and surely, through no fault of their own, only assume you have seen episode 3 and bit by bit reveal spoilers will make you want to turn to the dark side. This happened to me with episode 2. So take my advice. Go now. Oh, and avoid the digital screens, you will only run into crowds and sold out seats (digital makes no difference, really)."
1699,9,Revenge of the Sith vs The Rest,"I went to the midnight screening of Revenge of the Sith with unusually high hopes (positive reviews, but Episodes I and II brooding in my mind)."
1700,7,"""Star Wars: Episode III- Revenge of the Sith""- A solid and entertaining cap on the infamous prequel trilogy.","After three years of hope and of hesitance, George Lucas followed-up his hugely flawed but mildly entertaining second chapter in the ""Star Wars"" prequel trilogy with what at the time thought to be the final main-series entry in the entire saga. 2005's ""Star Wars: Episode III- Revenge of the Sith."" It was a long time coming, and at that point, the hardcore fanbase had become shockingly divided due to the lukewarm reception the prior two films had attained. Would this be another forgettable entry? Another nail in the coffin for the beloved franchise? Another potential failure? Or would it rise above what came before? Would it finally pay off on the story that the past two films so struggled to establish? Would it redeem what had become one of the most debated and divisive trilogies of all time?"
1701,6,Very disappointed fan,"As with all three of the prequels I came out very disappointed. Once again Lucas has proved he has spent too much time focusing on Industrial Light and Magic and not on his Star Wars universe. The movie is a visual masterpiece, but once again falls very short as for storyline."
1702,10,Star Wars at it's full potential,Star Wars: Revenge of the Sith brings the series to a justified close. From the opening star fighting scenes all the way up to the battle between Ani and Obi this movie just feels different than the other prequels.
1703,10,"Incredible, absolutely incredible!","I'm not a big Star Wars person, I've seen them all, but I've never really taken anything in from the plots. But this one, it was incredible."
1704,3,"Not as bad as I and II, but not good either",The first 45 minutes of this video went by painfully slow. The wife and I kept looking at each other in disbelief. Neither of us could believe how bad the acting and dialog was.
1705,10,A great end to the prequals,"It goes out with a bang as star wars revenge of the sith gets started, anakin is now showing his true self as he gets consumed by the darkness, whilst palpatine has a plan of his own to disrupt the balence. This movie also sees a curveball in how the movies overall tone feels and it becomes dark and moody. Its also pretty sad as many of our favourite characters meet their end, the music is once again great and we are not introduced to many new characters only jedi that we see but they leave a lasting impression. This movie also serves as a backdoor to the clone wars series and I really liked the plot of this one as it was something you would not expect. Overall revenge of the sith is a great conclusion and brings it full around to what we see in the original trilogy."
1706,10,"The Best Of The Prequels, But Still, Dialogue and SOME Acting Was Crap","Something told me inside that I was really going to love this movie and that it would be the best of the prequels, and it wasn't the reviews or the critics that said so, just from what I saw on the trailers and TV spots made it look absolutely amazing. "
1707,7,I don't know what to think.,I really love and cherish all the Star Wars movies even the prequels which a lot of people had a hard time accepting but this one is just a let down. Every film in the series served an important purpose to further the story. 
1708,7,Star Wars Takes an Exceedingly Emotional Turn in Very Moody Trilogy End,"Revenge of the Sith is the star of the prequel-trilogy, in which we're able to witness the dark, moody and disturbing background of the iconic Star Wars villain, Darth Vader. The previous chapters, Attack of the Clones and The Phantom Menace, began to form an understanding of the events before the original trilogy. And although they were mostly quite bland, they cautiously lead up to Revenge of the Sith, which was actually the perfect connection to A New Hope."
1709,3,Too bad Hayden ruins everything,"Of course, like everyone else, I wanted this movie to be good. I really, really tried to convince myself. But, alas, Lucas let us down once more. My biggest problem with this movie is actor Hayden Christensen. He has no talent, no charisma, not an ounce of skill that make him come across as believable. Sigh. How Lucas could screw this up is beyond my comprehension. And what's up with all the robots for Gods' sake?? Robots delivering babies? Robots using light sabers? Granted, R2-D2 and C3PO has a certain kind of charm, but it seems Lucas couldn't resist the temptation to use robots and CGI wherever he can. Maybe Lucas don't like real people? Or real actors....."
1710,,George Lucas saves the best for last in the final installment of the trilogy,"In the summer of 1977,a little known movie named ""Star Wars"",about characters who reside in a galaxy far,far,away became a mixture of sorts with very little fanfare when it was first released. The movie was a grand throwback to the Saturday matinée serials of the 1930's and 1940's,with different elements that resulted in science fiction,movie Westerns,Greek and Japanese mythologies,comic books and other stuff combine would basically find an audience,and from its opening sequence the rest of the story is Hollywood history. From the day the first installment of the original ""Star Wars"" film roared into theatres on May 25,1977,it became an instant classic in cinematic history,and one of the most influential films of the late 20th Century,which began the crystallization between its young viewers and special effects. It was the roadside attraction of the summer of 1977 and what ""Star Wars"" did was not only saved 20th Century-Fox from sudden bankruptcy but in a sense saved Hollywood thanks to George Lucas. From this,it spawned two sequels to the original trilogy,""The Empire Strikes Back""(1980),and the final installment,""Return Of The Jedi""(1983),and its prequels to the trilogies ""The Phantom Menace""(1999),and ""Attack Of The Clones""(2002). and now the final installment to his six-part chapter to the ""Star Wars"" trilogy-""Episode III:The Revenge Of The Sith""(2005)bring the thrilling conclusion to one of the most beloved and most spectacular science-fiction sagas of all time."
1711,8,Incredible Looking Movie !,"After reading reviews from professional critics, I was prepared for a massively disappointing experience but for the most part ROTS delivered and in a couple of instances exceeded my expectations. Yes the dialogue is clunky and has little of the energy and wit that Episodes 4,5 & 6 enjoy but I suspect this may have more to do with the actors ability to deliver in these episodes compared to their later predecessors (huh ?). Instead, visual gags abound and I particularly liked R2D2s newly acquired dismount skills that defy continuity for Eps 4,5 & 6 as we see him leave his seat in the fighter like a cork out of a well shaken bottle of Moet. The film does look stunning with flawless CGI and at times breathtaking city vistas. The opening battle sequence has a a depth of movement lacking in the previous movies and gets you reaching for the slow-mo button to take in all the fabulous detail. The story holds absolutely no surprises thanks to the 100% saturation the marketing of this movie has achieved but that does not spoil the experience and it still does enough to hold your attention as Anakins life makes a date with destiny and a natty black rubber and pvc ensemble. This is a far from perfect film and personally I think Ep 1,2 & 3 took far too long to get to what was for me the strongest and most interesting part of the story. Even in this final piece of the jigsaw, the really interesting stuff happens in the last 15 minutes of the movie and I could have done with one less location at the front of the movie to make way for more screen time for Anakin in his new found role. Despite all this, the film is a blast and I'm sorry that it's all over. Anyone for Episodes 7, 8 & 9 ??"
1712,10,Way to Go George!!!,"This movie will be heralded as the best Star Wars Prequel ever!! This was better than the first two. I thought that Anikan delivered a good performance and that he was not wooden at ALL!! Of course, General Greivous stole the SHOW!! He coughed a little too much, but THAT IS OK. Also, Yoda had very interesting EYE EXPRESSIONS. That one scene where he approaches the Sith Lord was INTENSE!! He fought so hard that his ROBE FELL OFF!! That reminded me of when I would take of the ROBE OF THE ACTION FIGURE when I was a KID. He had the SAME KIND OF FRAIL BODY!!! Also, what about MACE WINDU!? That is one mean JEDI!! The worst part of the movie was that that DARTH VADER SHOULD HAVE TALKED MORE. The Death Star and the green uniforms that were being worn toward the end were a great transition to ""A NEW HOPE."" I loved this movie and I saw it ALONE at the SCOTTSDALE MALL!!! I even ate a TACO BEFORE HAND!!!"
1713,,does anyone know how?,"I enjoy this movie..better than episode I and episode II, on this new trilogy! I'm not a great fan of science-fiction movies but always liked star wars , and i have a great respect for George Lucas work.I would like to see more star wars movies...but, all the great things have a end...they just can't last forever! And this saga ends in glory!"
1714,1,Worst Script III,"One of the last lines of the film speaks for itself: ""OK, we need to hide Luke, lets see...how about in Anakin's/Vader HOME PLANET with HIS FAMILY?"" ""Oh, and yes, I'm just one of the two only Jedi's alive, but I'll hide in the same place and change my name to Ben Kenobi, surely nobody will notice!"" "
1715,10,the ONEon a six sided die(SPOILER),"awesome. a real movie. you knew what was going to happen but it still had you on the end of your seat. tragic, funny, fun of comraderie between the characters like the old film...the best...i loved it."
1716,9,Empire Strikes For the First Time,"Okay, it was good, and if your a Star Wars devotee, there are parts that are great. Some of the acting was no better than before, like Natalie Portman, some was really well done to the point of admiration, like Ian McDarmid and Ewan McGregor, and some acting was sort of in between, ie Hayden Christensen, whose acting ability increases with the evilness of his character. Yoda is the best actor here, and his performance makes you understand or appreciate his appearance in the original trilogy better. The special effects are without equal. There are enough references and in-jokes for fans to warrant the price of a ticket. If you have kids who are easily scared, then wait for the DVD so you can skip over parts, but if your kids are into gross stuff and explosions and well choreographed violence, then they may enjoy it without harm. Overall, I'd say that if you've seen all of the other Star Wars movies, then you must see it. Personally, I've been waiting 25 years or so for a scene near hot lava, and I wasn't disappointed."
1717,10,The most emotional roller coaster ride ever!,"I have never been so many emotions in a movie before. From the laughs at Yoda doing some serious fighting, to the horrified,tear filled moment when Anakin kills the young-lings, I have never been so torn. In a rather tearful goodbye delivered by Obi-Wan, he tells Anakin of how much he meant to him. Anakin's reply is a demonic growl of ""I hate you!"" and Anakin's reaction to the death of Padme was heartbreaking. The plot felt a little loose when it came to the relationship between Padme and Anakin. But other than that, and what I think was an evil character being portrayed as two steps from the ultimate evil, it was the most tear-jerking,wonderful,heartwarming (at the end), and visually stunning movie I've ever seen."
1718,10,Saved the best for last,"I have to disagree on some of the comments that other IMDb users made.Did they see the same movie that everyone else saw. At the peoples choice award show this year George Lucas got the award for having the best movie of 2005.I guess all the people that enjoyed Star Wars Episode III-Revenge of the sith were nuts for picking this movie to win. However,everyone is entitled to there own opinion no matter how wrong they may be,that being said this is what I thought of Revenge of the Sith. Hayden Christensen gave a great performance as Anakin Skywalker,By the way he was in fact nominated for two different awards for Shattered Glass,He didn't win but that doesn't mean he can not act because he very much can act.You can really see how he starts to turn to the dark side,his turn to the dark-side did start in Attack of the Clones after the death of his mother.In Revenge of the Sith Senator Palpatine easily manipulates Anakin's thoughts on the Jedi,he is also afraid that he will lose his beloved Padme. Senator Palpatine basically tells him that he can help him save Padme's life.After some key scenes in the movie some of Anakin's actions do haunt him.He knows after one scene in particular that he has done the wrong thing.Senator Palpatine uses this to his advantage and Anakin is basically lost to the Jedi at this point. I thought the lightsaber battles in the movie were exceptional.The last couple of scenes in Revenge of the Sith were in my opinion very strong and emotional especially the scenes with Obi-Wan and Anakin and also the Scenes with Obi-Wan and Padme.The scenes with Anakin and Padme was also very strong.Samuel L.Jackson's role as Mace Windu was fantastic. His scenes with Anakin,Obi-Wan and (darth sidious) Senator Palpatine were exceptional.The lightsaber duel was heart-stopping.Natalie Portman is an exceptional actress George Lucas really hit the mark by casting her in this role. He also did really good by casting the rest of the actors that he did for this movie.I really do think that he saved the best for last.One can only hope that some where down the line he will think of doing episodes 7,8,and 9 which would have Han Solo and Princess Leia's children in the main plot line.I mean does anyone really think that a ""new Sith Lord"" would not be born just because Darth Vader died and the emperor was destroyed.I for one do not,I also say that the Jedi live on through Han Solo and princess Leia's children.I thought the plot of the movie was great.The acting was right on,the action never really stopped for a second and the story really was well put together.I just really liked the movie everything about it was great.George Lucas really hit the jackpot with this series.I hope it really didn't end with the last movie."
