,Rating,Review_Title,Review
861,,Best of them all!,What a brilliant move to have Cuaron direct this movie!
862,,good show,"Spoilers. The 'new look' of Hogwarts' is great, especially liked Lupin's study and the huge gothic doors - most of the FX were good but some annoying -  felt like taking my quidditch broom to the bulbous head of the Dementor on the train, but the scene where they swirl down to do in HP and SB was totally cool. I didn't think the cgi on the dog and werewolf characters was as good as that on Dobby in HP 2. The aim of this movie was to keep true to the book, which succeeds at the expense of a tightly written screenplay. The young actors except for Rupert Grint are still quite wooden but then I suppose so is a lot of the dialogue in the book. Just the same I think fans of the book and fans of good movies will like this one."
863,,SPOILER--after seeing the movie a few times the little things make sense,"In the scene where Professor Lupin is instructing the students on repelling the Bogget (shape shifter), its Harry Potter's turn to cast the ridiculous spell. The Bogget's power lies in the ability to assume the shape of the most feared object of the person's mind. Since Harry's fear is the Dementor, the Bogget changed into a Dementor. Harry is scared and can't throw the ridiculous spell, so prof Lupin stands in front of Harry. In doing so, he is now the focus of the Bogget and the fear that the professor is keeping deep inside is transformed by the Bogget. The fear? A full moon. Why? Because Professor Lupin is a Werewolf. You see this full moon picture again in the last part of the movie when the Professor, Harry, Sirus Black and crew are together at night on the hill. The full moon shines through the clouds and the Professor does his wolf thing."
864,,give me a break people,this is a movie. its not a visual synopsis of the book. i've seen all three and i'm OLD. and the thing people have to remember is that movies have to be entities of their own. i have never seen a film yet based on a book that was entirely and perfectly representative of it.
865,9,gets better with every time i see it,"first of all i'm not at all a potter fan, never was but to say this movie is bad, cause its not exactly like the third book is utter nonsense. i didn't read the 3 book but never the less i know what its about i know where and about whom... thats all i need to know."
866,9,"Didn't read the book, loved the movie.","I've seen it yesterday, and I thought the movie was damn good. I can understand some of the fans are disappointed. Then again, you can't expect the movie to be just like the book. Yes some parts are missing but if you want to literally translate the book into a movie it would take 6 hours. I think a lot of fans don't understand you have to make changes to the book to make a good movie."
867,5,not so bad...,"I thought that the movie would be good! But it was really boring. They're wrecking the story and Mr Cauron made it worser. I am a great fan of the books! I thought that Sir Ian McKellen would be the best instead of Michael Gambon. Mr Gambon did worse. Mr Oldman was okay, but I thought that it'd have been a lot better if Mr. Mortensen or Mr. Bloom would have replaced him. Daniel Radcliffe, Tom Felton, Rupert Grint, Emma Watson and Devon Murray acted well, but the movie was bad. I only hope that Mike Newell, the director of Harry Potter and the Goblet of Fire will make the movie a good one. The movie's spoiling the story. Chris Columbus was good. Mr. Cauron's not so good in directing. Watching this one is a total waste of time..."
868,5,not so bad...,"I thought that the movie would be good! But it was really boring. They're wrecking the story and Mr Cauron made it worser. I am a great fan of the books! I thought that Sir Ian McKellen would be the best instead of Michael Gambon. Mr Gambon did worse. Mr Oldman was okay, but I thought that it'd have been a lot better if Mr. Mortensen or Mr. Bloom would have replaced him. Daniel Radcliffe, Tom Felton, Rupert Grint, Emma Watson and Devon Murray acted well, but the movie was bad. I only hope that Mike Newell, the director of Harry Potter and the Goblet of Fire will make the movie a good one. The movie's spoiling the story. Chris Columbus was good. Mr. Cauron's not so good in directing."
869,10,The Best Movie of 2004,"Harry, Hermione, and Ron are back. And better than ever. Alfonso Curon really surprised me with this peice of work that is Harry Potter and the Prisoner of Azkaban. Alot was cut, sadly, but that was only to help propel the story futher (I hope we get some kind of director's cut or  S**t load of deleted scenes on the DVD). The big three are at there best. That goes double for Dan and Emma, this is hands down their best preformances yet (Plus, Emma has never been so sexy). It is going to take alot for Any other film this year to impress me. I can't wait for Harry Potter and the Goblet of Fire. Harry Potter is here to stay."
870,,"Harry Potter fans, stay away!!","I guess I shouldn't have gone into the movie with such high hopes. This was my favorite book of the series, and I was hoping it would be the best movie of the three. It sucked. I went in excited that I would get to see my favorite parts of the book acted out, but I was wrong. Apparently, Cuaron didn't even read the book before directing this movie. I was very disappointed. Not only did the story not follow the book (too many changes to really call it the same thing), but the directing was horrible. Some of the most climactic moments in the book were some of the most boring in the movie. It was slaughtered!! "
871,,More action packed then the first two!,"I was kind of skeptical after the director for the first two HP's left, and didn't think this movie would be as good as the others. I was wrong. This movie doesn't feel like a boring re-telling of the book, but it envisions all that JK Rowling has come to write in her books, lots of imagination and pure action."
872,5,Total disgrace to the book.,"The 5 stars are purely for the director's ""effort"" to give this movie a more ""personal"" feeling. Although much of that effort turned out badly, but it is still a Harry Potter movie and has its magic... I guess a single star is a little too harsh."
873,3,Five words: This is a bad movie.,"This is the worst of the 3 current Harry Potter movies. The new director has completely changed the scene of the movie. The castle grounds as well as the castle have been reconstructed. Since when is there a hill on the way to Hagrid's Hut? Also, this movie is horrible when it comes to following the book. The ending scene was terribly messed up. Believe me, I have read the book over 6 times, I should know. The quidditch game is in the wrong time period; and since when do the students wear zip-up hoodies and rainbow belts? That is wrong. In the book they wear sweaters and pants, no flare jeans or anything like that. Please bring back Chris Columbus. This new director screwed up the entire movie."
874,8,Better than the first two...,"In my opinion, Harry Potter and the Prisoner of Azkaban was in fact better than the first two movies. The Sorcerer Stone was not bad at all as it was putting the set for the characters. Lots of CGs, kind of a 'kid' movie with lots of ""oooh"" scenes like the Quidditch match or the Troll rampage."
875,3,Where is the Magic?,All who have read the books have come to enjoy/love the Harry Potter series.
876,,The Best Book and the Best Movie....,"An edgier, darker, more mature Harry returns to Hogwarts School with his friends Hermione and Ron ready to take on yet another adventure in his world of wizardry. "
877,1,A Complete Failure,"This movie is terrible, no wait, it's garbage. There is so much BS put in this movie, and the real stuff is removed! Harry and Professor Lupin don't walk around talking about stuff! They speak once in Lupin's office, then they have anti-dementor lessons! There is no toad choir! Harry doesn't even tell Lupin what his happiest memory is! And it's not even his mom! And the worst part in the whole movie, flying dementors, I mean come on!? That was the most stupid thing ever. Dementors glide an inch above the ground.. They just don't fly! I am extremely disappointed in this fake Harry Potter movie. They could have done so much with the material, but instead they say, here's Harry Potter, this is his year, love it. And oh, how could I forget Professor Trelawny? The just missed what her character is about completely. Really disappointing. I gave this movie a 1, and it barely deserves that. The actors are alright, but the script and directing is terrible, just awful. I can understand that people like the movie if they haven't read the book, but seriously, do read the book. It's just so much better.Can't they just stick to what's in the book? Why add stuff? The books are loved for what they are.. Why ruin it? I'm just gonna stop, please don't see this movie, it's a pure waste of time. Read the book, enjoy a true piece of art."
878,7,Harry 3 the rough version,"Anybody who has read the books will be able to tell you just how good the Prisoner of Azkaban was, and how good the movie really should have been. POA is by far my favorite of the five books that have been so far released and to say I was excited to watch this movie doesn't even come close. This was the first of the Potter movies that I went to see on the big screen and although I did enjoy the amount of information and aspects that made the book so good were sadly missing from this adaptation. Add the fact that due to a new director the grounds were completely changed and you find more reasons for me being upset at Alfonso Cuaron. Richard Harris being replaced didn't help either but that couldn't be changed unfortunately. Harris was the best person for the job and although Gambon did an almighty job in the role there really was no way to replace the man who many people will now see as the face of Albus Dumbeldore."
879,7,Fabulous Filming Amidst the Fatal Flubs,"I have to admit, I'm a huge fan of Harry Potter. I probably have the books memorized. And ""Prisoner of Azkaban"" is my favorite of the books. So I was well psyched for the movie. And it didn't disappoint. For the most part. The actual cinematography was so much cleaner and better than the first two films. The visual effects were also much tighter and more believable. Sirius as Snuffles was so well done, with a nice tip of the hat to ""The Nothing"" from ""The Neverending Story."" Lupin as a werewolf was pretty cool, not because it was necessarily well done, but because he was clearly a werewolf and not a regular wolf or dog. The new look of the Hogwarts castle and grounds was really more with the mood of the books, if not consistent with the other movies. My main complaints are that the director (Alfonso Cuaron) had never even read the books before being approached about directing ""Prisoner of Azkaban"", so he didn't have any investment in the series or any passion for it. Also, he took a lot of the fun and humor out of the story and kept in things that were unnecessary or lingered too long on certain subjects. The scene where Malfoy, Crab, and Goyle dress as a dementor to scare Harry is one of the most hilarious parts of the book, and I was incredibly disappointed about its disclusion. Finally, why why, oh why, did they change Lupin's relationship from being best friends with Harry's dad to Harry's mom. Lupin's friendship with James Potter, and thus with Sirius and Wormtail is MASSIVELY important to ""The Order of the Pheonix"" and it is just stupid and confusing that the relationship was changed. "
880,9,a film that has very good solid filmaking,the third installment of harry potter franchise as the kids grow older into their teenage hood i would have to say that this film has some good solid filmaking to the point where it is so solid that when i watch it it makes me tear in proudness of the good work that is put into this film Alfonso Caron the director is one of the directors to choose from if u want a good movie. And again the leading actors are once again solid acting as teenagers who play it well. the special and visual effects are not great but its passable for this type of solid filmaking. in my opinion and reaction of the film is that its a film with great solidness and great acting that this movie should be looked at as examples from other directors i would give this movie a low B+ to a high A-
881,10,Visual magic and excitement,"I just recently watched HP and the Prisoner again this past week, after finishing the latest book. I was struck by how wonderfully magical the filming of this instalment has been created with fade in's (don't see many of those anymore), hilarious bridging scenes with the Whomping Willow, and the clock / time theme throughout. This HP movie has a vivid sense of humour playing against the rapid plot, and a screenplay that does a brilliant job of pulling together all the critical elements of Rowling's story. It's a daunting task to recreate something that has played through so many people's imaginations, but Prisoner has done a fantastic job."
882,8,A darker Potter,"The third Harry Potter adaptation is rather darker and more brooding than the previous ones, although the plot is less convoluted. A number of episodes from the book have been deleted, enabling the director to concentrate upon the basic narrative. The young stars, Daniel Radcliffe, Emma Watson and Rupert Grint, have certainly found their feet, each giving a polished performance far in advance of their previous efforts. The real coup of this film is, however, the supporting cast, if one can describe the superb actors Gary Oldman, David Thewlis, Timothy Spall and Alan Rickman in such inadequate terms. Their portrayals are, to a man, completely convincing. Of the new members of Hogwarts staff, only Michael Gambon doesn't perhaps quite hit the mark, lacking the mystic air of his predecessor. Emma Thompson is spot-on with other celebrity character-actor cameos effectively inserted. The only drawback is that the unrelenting bad weather at Hogwarts will do little for our tourist trade!"
883,10,The best in the series so far,"This is my favorite one in the Harry Potter series. Now that he's aged more, you can take this movie seriously."
884,10,The prisoner,THE prisoner OF AZKABAN by Alfonso Cuaron.
885,8,good movie,Obviously one of the best Harry<br /><br />Potter films there is and much more darker then the other 2
886,,Alright,"I had a few qualms with Harry Potter and the Prisoner of Azkaban. Mostly, i thought, it was too disconnected and choppy. They just keep throwing everything at you. Second, is there are a few things they did not put enough emphesis on. For example, how much Snape really hates Harry and Sirius. I also though the film was a bit hard to follow (if you haven't read the books). Despite all the misdirections the movie took, I thought it was very entertaining and well made. It went through at a fast pace, had great acting, and beautiful scenery. I thought Gary Oldman's performance was especially well done. As compared to the previous Harry Potter films, it is very different, but in a good way."
887,10,perfect movie my favorite,very good movie!!!have a lot of special effect!!!a lot o magic my favorite.very good movie!!!have a lot of special effect!!!a lot o magic my favorite.very good movie!!!have a lot of special effect!!!a lot o magic my favorite.very good movie!!!have a lot of special effect!!!a lot o magic my favorite.very good movie!!!have a lot of special effect!!!a lot o magic my favorite.very good movie!!!have a lot of special effect!!!a lot o magic my favorite.very good movie!!!have a lot of special effect!!!a lot o magic my favorite.very good movie!!!have a lot of special effect!!!a lot o magic my favorite.very good movie!!!have a lot of special effect!!!a lot o magic my favorite.
888,,"Ups and downs, but let's try to be rational here (SPOILERS AHEAD)","Okay. I'm gonna start by saying that I am a big fan of the Harry Potter film series. I have not yet read the books, but I will be getting around to it. I enjoyed Philosopher's Stone, and Chamber Of Secrets even more, and deeply enjoyed Prisoner Of Azkaban. "
889,,Are you a fan of the book?,The third movie was very good.
890,8,The best Harry Potter movie to date!,"*** The review assumes familiarity with the Harry Potter canon *** This isn't the perfect movie by any means. I'll grant that. For one, I'd definitely have liked more about Marauders and a much better clarification of how they were all related to Harry, especially Lupin. (This would've explained so much, like how Lupin could read the map while Snape couldn't and the significance of the stag patronus.) This is also the movie that deviates significantly (for the first time; the earlier two were rather slavish adaptations) from the book. But the differences are what I cherished the most. The whole time turner sequence is quite brilliant IMHO, cheesy but brilliant. There's absolutely no way Rowling could have written in all the visual flourishes and Kloves and Cuaron take full advantage of the possibilities presented with the whole time turner sequence. Sure it's sort of deus ex machina but that's the way it was written in the book and they couldn't possibly alter it entirely. For one, Harry, Ron and Hermoine aren't nearly quite magically or emotionally ready to do the whole thing right in the first go. So, while the deus ex machina weakens the whole plot a bit, this is about the best movie one can come up with, within the plot. Another small distraction is the very first scene when Harry obviously performs magic during summer, which he's not allowed to do. (And it gets stated explicitly multiple times in the movie!) That was a fairly major goof."
891,9,Interesting...,"Seems like there are already two camps forming around this movie; the people who like the changes, and the ones who end up missing Columbus. I, for one, do not approve of all of the things Alfonso Cuaron has done but I still think it's a good movie."
892,9,"Outstanding....If you thought the first 2 were good then you Have to see this one, it is incredibly good. I loved it!!!","This movie was outstanding! I absolutely loved it. I recommend it to anyone who is in for an exciting hilarious film, but also has enough time to spare, because it is nearly 3 hours, but it well worth the time. I will have to say that the book is better, because the movie left out many things (such as who actually made the mauanders map and other things), but the director did ant excellent job without making it like 10 hours long."
893,,Little Disappointing,"As a fan of the book I was a little disappointed with Prisoner of Azkaban. I felt it was too rushed. Lots of parts from the book which I liked were not there in the movie, and I was surprised not to see any Quidditch matches, the year Gryffindor wins the cup! I know its tough to adapt the book into a movie and please everybody.But even the pre climax sequence in the Shrieking Shack, was cut in half as compared to the book, which was almost three chapters long. Anyway, the performances were nearby excellent. Daniel and Rupert look and act their parts well. Emma was fantastic! Emma has a lot of screen time in this film as compared to the first two films, and she does full justice to the character Hermione. Of the adult actors, all were brilliant, Michael Gambon, Maggie Smith, Alan Rickman, Gary Oldman, Emma Thompson and David Thewlis to name a few. The music score is excellent, the visuals are breathtaking, and the special effects are really good. I give it 8.5/10."
894,10,Childhood Revisited,I can't believe how good this film is. I have always thought Goblet of Fire was the best of the series. But today that title has officially gone to Prisoner of Azkaban.
895,5,O .k .,"The only thing I hated about this movie was how fast it went. I can understand them rushing the film till we get inside the Shrieking Shack. However, when Lupin and Black are explaining everything they needed to slow down. It was like bang, bang, bang Sirius is innocent. How did that happened ? Now I loved everything else. Yes , I'm looking forward to the next one. I wonder if Ron and Hermione are going to get together. I'm also wondering if something is going to happened between Harry and Jenny. I'm keeping my fingers crossed. I wonder what Percy would do if Harry and Jenny got engaged. I love to see his face. Is it true that someone will die in book six and seven ?"
896,8,O Melhor filme da Saga!!!,"Alfonso Cuarón deu a este filme uma personalidade, sendo o melhor filme da Saga. Do início ao fim você fica preso a narrativa, sem barrigas ou cenas que não desenvolvem o filme. Parabéns!"
897,9,New Director Invigorates the Potter Series.,(No spoilers review)
898,7,Azkaban's Prisoner almost ruined Harry Potter's magic.,"Reviewing in 2020 , Harry Potter third magical outing is very different from first two films which contains more as drama magical mystery movie. There has some controversial issues for this movie i have heard before but myself realize the fans can be satisfied at the end of the film. Overall it's slowly paced engaging Young Potter's drama in his third year with some horrific visuals and excellence of Young Hermione survive to great film."
899,1,I did not like this movie at all,"Me and my kids have waited for this movie for a long time and when we seen it it was like seeing a whole different movie. everything can't make the movie but the movie should follow the book. The movie was chopped up, they left things out & add things that did not matter or was not in the book. they said that they would follow the book and they didn't. we did not like the movie at all it was poorly done but will buy the DVD, only because it is a set. Hope #4 is better. They will have to put some things form this movie in the next or you will not understand a thing. They have to work ever harder to make up for this mess. If they don't do better on the next movie they will start losing fans if they haven't already."
900,10,After all this time this is still my favorite!,"This is the best movie from all the Harry Potter series. Alfonso Cuaron captured the magic and so many little details from the book perfectly. When I miss Harry Potter, I always come back to this movie. I absolutely adore it! Although my favorite HP book is The Half Blood Prince, my favorite movie is this one! After this, the movies started going downhill."
901,10,Azkaban,Missing Sirius. It turns out that Ron is also afraid of Snape's fluorescence flashing!
902,3,oh no,"Well, this movie may be the ""best"" movie of the Harry Potter movies, but it is the most untrue to the book. Sure in the 4th one the maze was all wrong, and in the 1st they left out trials before Harry gets to the stone. But in the 3rd, not only are some characters just portrayed incorrectly, the plot is twisted, and many things are not explained. For example, if you have not read the book, you don't understand anything about Sirius and why he really isn't guilty (my brother was super confused for example). Also there was barely any quidditch, quidditch is one of the most important aspects in the book. On that note, Sirius was supposed to send Harry his fire bolt in the middle of the book, and there was a big conflict about if the broom is bewitched. Also, it says specifically in the book that the students at Hogwarts don't know how to dress in the ""current styles"" because they only wear their robes, that doesn't seem to be the case in the movie. Also the dementors are wrong, they don't fly, they float, the kiss was not them attacking you and pulling your face off, they was supposed to be huge lips somewhere, i didn't see any. Also i cant seem to decide whether Daniel Radcliffe, Emma Watson and Rupert Grint are good actors or not, in the 4th they are fine, no overacting or anything, but in the 3rd, i don't know what to think, for example, when Harry finds out about SIrius and his parents, he does some sort of cry thing, that looks like he is having an asthma attack. Also, this isn't really any ones fault, but Emma Watson is way too gorgeous for her character, i mean, Hermione is supposed to have bushy hair and buck teeth, Emma Watson has perfect teeth and amazing hair. The movie was disappointing, when you have a Harry Potter marathon, watch 1, 2, and 4. because the only reason you should watch 3 is when you are in a ""omg this movie is wrong"" mood, and want to point out everything incorrect in the movie."
903,3,Prisoner of Azkaban,"I am an avid Harry Potter fan, have read all the books and enjoyed them immensely. The first 2 films captured the adventure and mood that J.K.Rowling incorporated into the books. They were exciting and full of mystery and intrigue."
904,,Summary from the premiere in Germany,"Its been more than a year since I read the book that was made into this film, so I can't count point by point whether this film followed the book exactly. That being said, the narrative was beautifully done and conveyed the full impact of the story to the screen. "
905,5,Disappointing,"Purists will be muttering about the departures from the book (check out some of the other reviews); while no purist myself I am puzzled about one or two of the changes in the setting and direction. What has not been mentioned is the location of Hagrids cottage. It has suddenly jumped from being just outside the main gate of Hogwarts (and adjacent to the Haunted Forest) to a wooded valley and reached by a path down a stony hillside. I believe that the castle was also visible in the background on a hill top. What was the point of that, I wonder? I also found the whole film entirely lacking the feel of the first two. OK, new Director wanting to put his own stamp on the series, I can understand that, but the film has suffered. It compares badly (in my opinion) with the others - sadly, it was mostly dull with definitely a touch of the ""ho hum"" factor. Michael Gambon is a damn good actor - why was his character so low key? As it was, you are reminded that Richard Harris is dead and this is the replacement, instead of just presenting Dumbledore as a lead part. Sorry, but I can only give this a 5 out of 10"
906,3,The film is nothing to the book,"The film is made up by special effects and nothing else, it has hardly any story to it and poor acting, Alfonso even calls hogwarts hoerts in the interviews and has clearly never read the book as he wanted to put Buckbeak in a graveyard when clearly in the book is not correct, J K rowling must know that the film should be made with a limit to the special effects and not to waste time flying around castles and sucking Harrys face off with weird dementors that freeze things when they're just suppose to make it feel cold and drain the happiness out of you, Hogwarts castle also seems to have gained a clock tower which it shouldn't, overall i think this film is an insult to the book."
907,10,The best of its type,"I watched this again on HBO tonight, and am quite content to state that this is the best movie of its type since the Wizard of Oz."
908,9,extraordinary good,I have seen this movie multiple times and I still enjoy it as much as I watched it for the first time. It has a lot of good scary moments which keeps it exciting. The film has a great plot too. If you love fantasy and mystery than this movie is definitely for you. You are able to understand it even if you haven't seen de first two movies yet. However the experience would be better if you watched those first. The film follows an amazing story which makes it one of my favorites.
909,,A Disappointment to Die-hards,Spoilers within.
910,,something wicked this way comes,"hmmm, not much to say about this movie, I guess. I thought it was better than the first 2 movies. The acting was a lot better too, I really think you can see that the actors have grown during the movies. I've read all the books (until the 5th one) and I sometimes think somethings are left behind, which were quite important in the book. (I can't think of one at the moment, but I do know it is!) I really wonder what the next movies are gonna be like. I hope that they hury up with the books, before Harry, Ron and Harmoine are grown up and they have to find new actors, I think that would really be sad. I love prof. lupin btw! I've seen him as the bad guy in Dragonheart (God I hated him in that movie, spoiled little prince) But he's REALLY freakin' cool as a werewolf :D I like this one! Keep up the good work guys, now that you've got a good movie of Harry Potter, DON'T MESS IT UP AGAIN!!!"
911,,"The pendulum swings the other way - Columbus tried to cram too much in, whereas Cuaron cuts too much out.","The story:  Harry Potter has returned to Hogwarts for his third year. However this year won't be all fun and games.  A convicted murderer and supposed supporter of You-Know-Who called Sirius Black has escaped the wizard prison of Azkaban and is on the loose, supposedly to hunt down Harry and take revenge.  As a result the mysterious Dementors, the wraith-like guards of Azkaban have been stationed at Hogwarts to look for Black and protect the students.  But that is only the beginning "
912,10,Page by Page Adaption this is not...Great Fantasy Film it is...,"First off I should start by saying that if you are a die-hard anal-retentive fan of the books and you are expecting a page by page adaption sequentially than listen to an audio book because this is not what you are looking for. One thing I really enjoyed about this film in comparison to the other two is its new look and cinematography, it really captures the darkness of Rowlings book and I cannot wait to see what they will continue with in the future (the books only get darker). Cuaron is most definitely a stronger visual director and perhaps even a stronger transporter of the literary medium to film than Columbus was. He shows the wizarding world in a much more fun and colorful way than Columbus ever did and I sincerely hope that Cuaron stays on board for the upcoming films. He is excellent at showing lots of neat stuff going on around Harry that simply brings the world to life a lot more. He also brings key scenes that might have not been touched on very much in the books to exciting life, the knight bus sequence for instance was really a hoot and a lot of fun to watch."
913,,Art-house Potter,"This latest Harry potter film is the first (and last) film to be directed by Mexican Alfonso Cuaron. He is also the films most striking (but by no means greatest) flaw. Being his big chance to break into Hollywood (and feeling the need to break out of Columbus' shadow) he overdoes the directing of this film so dramatically that you at times feel you are watching the world's mos expensive student film. One minute into the film he brings in the Dogma 95 -style hand-held camera. And throughout the film he sticks in shrunken heads (yes Alfonso, we know you are from Central America, but you ARE aware that this takes place in Britain aren't you?). THREE times we are treated to swooping shots of birds flying though the air, leaves falling off the trees etc. Like Potter himself, it felt like Cuaron was an eager adolescent trying to show off what he could do. On top of that, the architecture of Hogwarts itself was filled with freudian symbolism. Sure. In an adult movie this would be great - Cuaron should do more of those. But this is completely out of tone with the rest of the Harry Potter universe. A good (professionalistic) director knows his genre and sticks to it. This felt a bit like the Tom and Jerry episodes from the 70's where they ruined it with all kinds of modernistic, artsy-fartsy details. For all his technical show-offing, Cuaron fails to ever bring genuine suspense to the story. He simply makes it a bit more depressing and feels satisfied with that."
914,5,Be Prepared (Very Minor Spoiler),"Anyway, I felt that from this movie onwards there was a lot missing. Richard Harris played Dumbledore as a very wise, fair and most importantly kind old man. Gambon plays him with an Ulster accent like that of Ian Paisley. It sounds abrupt, preaching and everything but friendly. The Dawn French lines made me cringe, and the Granger girl seemed to become the main protagonist. There seems a lot of cost cutting like, ""Don't bother going to the Alley to get your books because I've conveniently got them all for you"" and let's just cut out Platform 9 and 3/4 and jump straight to the train chugging along with everyone aboard. Many scenes are drawn out to a yawn inducing length which sacrifices quality for quantity."
915,1,Utterly Disappointing,"I used to be one of those stubborn people who wasn't going to read the Harry Potter series books. However, after seeing the first movie (Harry Potter and the Sorcerer's Stone), I was hooked! I read everything Harry Potter I could get my hands on. At that time, only four books had been released and the third (Prisoner of Azkaban) was my hands-down favorite. It had so much intrigue and plot development, I couldn't wait to see it portrayed on screen!"
916,10,Great entertainment,"The movie didn't follow the book as closely this time around, but the film itself was great. I loved the casting and the special effects were wonderful. Those dementors were CREEPY! I wouldn't want to come up on one of them in a dark alley. Gary Oldman was brilliant and I really liked David Thewlis. I was more neutral on Michael Gambon, but Richard Harris left big shoes to fill. I will be curious to see how he tackles Goblet of Fire. The kids are really becoming quite gifted actors and are growing up so quickly. What a difference between the three movies. The cinematography was very unique in this one and there was much more of a feel to the castle. I loved the intro scenes with the Dursley's and the scenes with Ron and Hermione arguing about Scabbers and Crookshanks..."
917,7,fairly entertaining...,"I can say i enjoyed this movie but i can't say it was a fabulous adaption of the book. I mean they took out so many important scenes that would be useful in the later movies, aside from that the acting was terrific Dan, Emma, Rupert, Robbie, tom and etc all played there roles perfectly. And Professor Mcgonnagal played by Maggie smith was once again brilliant, and Gary old man's performance as Sirius Black was my favorite. David Thewlis gave a terrific performance as Professor Lupin, and the visual effects were great and my favorite was Buckbeak he was so beautiful i wish i could just take him home. A downfall was the director Alfonso Cuaron now i'm not being mean i don't think he is a bad director but he was bad director at making a harry potter movie. And what was with tom the barkeeper he turned all goofy and weird, and even though tom felton did a great performance as Malfoy his character was sissy than ever...Harry Potter and the Prisoner of Azkaban was a fairly good entertaining movie but it was missing stuff the other two potter movie's had."
918,8,Something Wicked This Way Came!,"I used to think that Harry Potter' couldn't be taken seriously. I thought that only inexperienced children could read and love these books. I had no doubt about it until last summer I saw my own 10-year-old niece intently reading Harry Potter and the Prisoner of Azkaban'. I was amazed as she had never read a book on her own will. `Ok then' I said to myself, `I must have my own opinion'. So when everybody went to sleep I took the book from the table, went to my room and started reading."
919,,Halleluiah!,Finally! A film with only ten minutes or so of Quidditch! It's a miracle. (Spoilers...I think)
920,5,Better than predecessors but still not what I'd expected.,First of all I have to say that I love the books and I'm really fond of the Prisoner of Azkaban. I didn't like the previous Harry Potter movies at all because the acting was just so bad. And it hasn't improved much.
921,6,Disappointing! Just don't skip the books in lieu of the movie!!!,"I was really disappointed with this outing, though I realize I may be prejudiced because this was my favorite book of the series. I knew that having a new director would give a different look, I just don't think it was necessarily a good thing. There were some major things left out that could be confusing to anyone not familiar with the books. For instance in regards to the marauders map...they never explain just who Prongs, Wormtail, Padfoot or Mooney are. There may be something wrong that I know this at my age without having to reference the book...but I love these stories and its disappointing to see them tweeked on the big screen. There is also Harry's patronis taking the shape of a stag...that is never explained either. Further they didn't explain a lot about what an animagious is. Like I said, I know the books so well...maybe that is why I didn't care as much about this rendition. See the movie......but please....read the books! They are so much fun!!!!!! And if tackling a long book keeps you from wanting to read it, then get the audio books. A English actor, Jim Dale, reads them with voice inflections for each character...they are wonderful!"
922,,Brilliance - drop the ball - Brilliance - drop the ball...,"Whew!!! Did the beginning rock your insides or what?! It was fabulous and dark and brain cell burning fast! Quidditch was outstanding, my nose hairs quivered! I wanted more more more! The dementors/flowers-to-ice scene was incredible! I love Dawn French!!! And THEWLIS is the man...I mean Rickman...no Thewlis...wait..."
923,,Brilliance - drop the ball - Brilliance - drop the ball...,"Whew!!! Did the beginning rock your insides or what?!  It was fabulous and dark and brain cell burning fast! Quidditch was outstanding, my nose hairs quivered!  I wanted more more more!  The dementors/flowers-to-ice scene was incredible!  I love Dawn French!!!  And THEWLIS is the man...Rickman is still my love."
924,5,This kid shouldn't be having any problems!,"First of all, I would like to say that these 3 kids are horrible actors and I absolutely HATE British accents! Anyways..."
925,8,Big Question,"If Sirius Black in fact was a friend of the Potters and did NOT betray them to Voldemort, why did he want to kill Harry? The scene where they all meet in the Shrieking Shack is so confusing: First we see Sirius about to kill Harry, but as soon as he and Lupin explain that Pettigrew is the real culprit, Sirius doesn't want to kill Harry anymore. Did anyone else have a problem with this? The same question must be asked about the book. It would have made sense if everyone THOUGHT Sirius had betrayed the Potters, which they did, but then when we meet Sirius, he explains that it was Pettigrew who was to blame and that he never wanted to kill Harry, that it just a rumor. All this said, I loved the film and all the others, too!"
926,10,Probably the best Harry Potter movie,"Harry Potter and The Prisoner of Azkaban is probably the best Harry Potter movie and here's why. The time travel is very logical and unique, the acting is great, the vfx are pretty good and overall pretty much everything is great."
927,10,best hp movie,"This movie fixes everything that went wrong in the others. the first two had (in my opinion) underdeveloped snape compared to him in the books. here, he gets more screen time. so does the current defense against the dark arts teacher, who has much more screen time than the teacher from the sorcerers stone."
928,9,Fabulous animation! Fabulous acting! Fabulous music!,"Now, I own this movie and one night when I watched it at home, I was fascinated by it. I think that the main soundtrack to it really fits in with the genre. The music sounds like magic! Another thing is, the acting is outstanding especially by Rupert Grint. He's a brilliant actor when it comes to being scared. But my favourite thing about this movie is the animation. The hippogrith that Hagrid owns looks real. The domentors look really freaky and all this clever animations look like it's actually there! But the reason that it lost a mark was because Albus Dumbledore sounds younger than the second and the first and I understand why. Also I thought Dumbledore's last actor was better than his new one. But I still think the movie is fantastic."
929,10,Very good,The best movie I've ever seen really I love it definitely deserves a better vote
930,5,Disappointing,"I was very much looking forward to seeing this movie because, although I haven't liked any of the movies as much as the books, they were still pretty good. However, this one left out too many important details from the book. I sat in the theater, bored and rolling my eyes. They focused too much on things that weren't important to the book and didn't stick to the story enough. Some key elements of the story aren't included in the movie, which was aggravating. I am aware that some things needed to be cut for time purposes, but there were things in the movie that weren't in the book. They could easily have left those things out and gotten the story right. It was pretty disappointing."
931,2,Very disappointing ... (think of 'Batman and Robin'),"I went to see the film with five small children (ages 6 to 9) ... while they all quite enjoyed it, none of them enthused about it, which is pretty damning given the huge success of the first two films."
