,Rating,Review_Title,Review
546,8,Nice one,"This is a very interesting movie,with a very sad ending in my opinion.Acting is very good from everybody and you have Imelda Staunton as Dolores Umbridge,a truly despicable woman.Nice book and movie,despite most of the book has been cut.8/10"
547,9,"Very good. Surpases the book even, but GoF is still the best movie.","Harry Potter and the Order of the Phoenix - Harry (Daniel Radcliffe, who is getting better and better) enters his fifth year at Hogwarts, and a shadowy threat grows outside and within the school walls. The threat outside is in the form of scary @ss Voldemort (played by scary-@ss Ralph Fiennes). The threat within is pink, obnoxiously evil Doloros Umbridge (played to horrifying perfection by Imelda Staunton), a plant from the Ministry of Magic who believes that Albus Dumbledore is trying to use wide-spread fear of said Voldemort to usurp said Ministry of Magic. Harry and his classmates rebel from the imperialist thumb of this woman by forming a Defensive Magic club."
548,10,He is back I tell you,It's year 5 at Hogwarts and another increase in the darkness we begin to feel. There is also further growing up of our Harry and friends with romance taking a small instep.
549,1,an appalling thoughtless rendition of a great book,"Simply put Yates absolutely butchered all the potential that this film held. This harry potter film is by far the worst film of the series, even toping my top three for worst book to movie films in history. I would say that all true harry potter fans will find this film absolutely despicable and appalling. ""Director"" yates turns this film into a cheap, tacky, and insulting rendition of the potter book. Throughout the film there are such blatant derivations from the crucial elements of the plot that it appears Yates has not even read the entire series. Harry potter is such a huge phenomenon in our present day that a competent director should have been assigned the honorary duty of creating this movie. Yates takes the wonderful work of JK Rowling and simply ignores he backbone and foundation of the magical world that she has created. He creates a movie of his own, apart from the story this movie is supposed to follow. Alright the very very basic elements of plot are there, but everything else is a disaster. He changes the power, characteristics, and personalities of numerous characters, simply disregards many elements that Rolwing has strategically placed in the novel (death eaters who can turn into black smoke and fly around??? are you serious?? this seems laughable to real potter fans im sure but it indeed happens throughout the entire film). And since when can wizards do magic with their non wand hand without a wand, or with their walking stick? And the dumbledor voldermort battle which should have been so easy to make stunning, powerful, even moving... it is completely mutilated, reminding me of the cheesiest movie of all time X-men 3, from which yates steals a move that he has voldermort use ( the glass). Yate's disregard of Rowland's work is appalling and it is unbelievable that for over a year the huge staff of this movie permitted such an atrocity and shameful attempt at a harry potter film continue. So my words of wisdom are thus: if you liked the book of the series do not see this movie for your own good. I would be amazed to find that Yates has even read all 6 books before making this terrible movie. Its a plottless, thoughtless, boring, cheezy, uninteresting, waste of life and money of a movie that will upset any true potter fans. a 10 year old fan could easily direct a much more satisfactory film than this piece. one word: ATROCIOUS"
550,8,He's back!,"After 4 film teasing the battle between good and evil, we finally get to see some pieces moving and the battle get underway."
551,9,Harry Potter and the Order of the Phoenix Review,"Harry Potter and the Order of the Phoenix is a film directed by David Yates. I remember watching this film back in 2007 since my school took me and not understanding a single word of it. But finally after watching it so many years later, I enjoyed the film."
552,9,best and great,"Harry potter is one of the most outstanding movie of all time.man i just ca not express my feelings that how much i love HR.when i watch it for the first time in 2016 i just totally amazed with this kind of movie and and i totally obsessed with it every time.what a story,characters,settings and especially daniel radcliff's acting.what a amazing movie this is.naive and innocent acting of daniel radclifff's makes me humble every time.each characters each and every character is lovable.what a movie is this."
553,5,Superb book is turned into a disappointing movie,"The Harry Potter series is very well-written, almost genius on the part of J.K. Rowling. This movie served the fifth book no credit, and almost ruined it completely. It was nearly all action throughout the whole movie and was very confusing for viewers who had not previously read the book."
554,7,The second-best movie in the series.,"After a summer of movies filled with second, third, and fourth sequels, the most anticipated follow-up is finally here, and it is a fifth installment. ""Harry Potter and the Order of the Phoenix"" is the story of Year Five at Hogwarts for lead characters Harry, Hermione, and Ron, although a large portion of the movie occurs outside the grounds of the teens' school. More than a children's book, this episode builds upon strong themes of fear and friendship to create a solid piece of cinema."
555,8,Great Movie- Gives the Book a Bad Name,"If you have read the Harry Potter books and loved them just as much as i have, you should probably agree that this was the worst Harry Potter film (COMPARED TO THE BOOKS), besides that I enjoyed it. When Harry and his friends finally reach the door in his dreams, they go directly into the Hall of Prophecies, though in the book they go through a variety of rooms, and that is a part I was most eager to see. The room with the brains, and the time room. Also in the book,almost everybody but Harry got injured in the battle, while in the film, no one gets injured. Also, in the film, they rearrange things and combine things that I don't think they should have. The sacking of Trelawney takes place almost directly when Umbridge becomes High Inquisitor, when in the books it doesn't take place until after Christmas. Also, they do not show the St. Mungo's scene at all, they do not even mention it, and they leave out the attack on Hagrid and McGonnagal. And the last thing that really upset me was the fact that in the book Bellatrix DOES NOT hit Sirius with Avada Kadavra, He only gets knocked into the veil. In the movie she does hit him with the killing curse, sending him into the veil. But I still believe Sirius is alive (LISTEN TO WHAT LUNA SAYS AT THE END!!!) Therefore, in my opinion, they film makers left out way too much, and I think for those who haven't read the book will find this movie hard to follow. Also I believe that this movie is way too short- 2 hours and 18 minutes, not enough time for an 870 page book. I enjoyed the movie but I think they were a great disappointment to those who read the books."
556,9,Great Movie,"This is movie is going to blow everything else out of the water this summer. I loved this movie, the 2+ hours went by quickly as the movie keep a quick pace,at no point did I feel as if they were just dragging the movie out. The Order of the Phoenix, is a movie that all will enjoy. I think even people who haven't seen the previous, four movies will be able to enjoy this one. I can't wait until the next one hit the screens. J.K.R. is a great writer, as we progress in her stories they seam to get better and better and when they conclude I think that we will be able to say that this has been among the very best series of books and movies ever. Go out and see this movie as soon as you can, and if you haven't seen the last four go out and rent them and then go and see the Order of the Phoenix."
557,6,"Not as good as Goblet, but still mostly enjoyable.","Goblet I thought really took a step forward. This film sort of did, it has promise, but overall it feels like filler to build up for the later films. The first half is about a government conspiracy to shut up Harry who's talking about Voldemort returning, then it jumps to the second half about training for the battle against Voldemort like the second half of Rocky. I liked the whole idea of the government not wanting to start a panic, so they're denying the inevitable, but after it goes to training it's just training scene after training scene, the only thing we're missing is a montage."
558,7,"Action, Drama, Magic","I have to say, I have not been disappointed by the Harry Potter Film Series yet. This film had tremendous acting portraying drama and action at times. The story itself felt a little dull, but the characters for sure make up for it. Another good film."
559,8,The Pink Bureaucracy,"Yep, Umbridge is the worst villain in not only the Wizarding World, but the rest of the world as well. Like Kathy Bates before her, Staunton is so convincing she will be forever associated with this monster. Harry and co are again under siege at Hogwarts, but this time it's on two fronts: the Dark Lord and the Pink Bureaucracy. A slow start turns into a wonderful second half, as it gets...wait for it.....darker again 8/10."
560,8,Order of the Phoenix delivers!!!!!,"I had a bad feeling about OOTP because of its length.2 1/2 hours just seemed too short.But stuff that feeling,this was a darn good movie.There might have been a lot cut out from the book but it was brilliantly adapted into a movie.Acting was fantastic,the best it has ever been,especially that of Imelda Staunton as Umbridge which was the standout.Special effects were again satisfactory as was the set design.A new thing about the movie is it didn't feel like a kids movie anymore.It was much darker and more violent.I still can't get over the fact that Harry,Hermionie and so on looked a lot older than in previous films.This could be a bit of a spoiler but the fight scene at the end of the movie is terrific so readers,look forward to the end.Overall an absolutely terrific piece of work and surpasses Pirates of the Caribbean 3 as my favourite movie of 2007."
561,8,"Of summer 2007's offerings, one of the most satisfying","Let's start with the negatives first. This film is part of a set now that follow on one after another so if you did take it rating as a sole piece of work, my score would probably be lower ...However, to quote Spock in Star Trek VI, ""All things are not equal!"" Harry Potter and the Goblet of Fire was, by all accounts, many people's favourite book was an appalling film made almost unwatchable by Mike Newell's heavy handed direction. The follow-up to Goblet, Phoenix, was by comparison the worst of the Potter books as it seemed to feature a 500 page rant by JK Rowling against Corporal punishment that could have sufficiently been crammed into 200. The challenge for David Yates was to turn this convoluted mess into something vaguely enjoyable."
562,7,The Most Intrinsicate Harry Potter Movie,"And Potter Franchises loses it's magical flair. That flair that moved families to the movies to see a mildly mature spectacle, about flying wizards, magic and harmless fun."
563,10,The coolest one in the series,"Harry Potter and the Order of the Phoenix is the fifth installment in the HP series and this film may be a little bit action-packed, but it works for me."
564,,S.O.S Christopher Colombus!!!!,"If you haven't read *ANY* of the books you will be entertained. If you have seen any of the previous movies you will notice several venue inconsistencies. However, if you have read the book you will walk away feeling very robbed."
565,8,Staunton steals the show,My god what an eye-wateringly intense performance from Imelda Staunton.
566,1,worst expectation,I have been waiting this movie fore more than 1 year (when I read the book) & it's the worst thing anyone could direct starting from this story.
567,2,I was disappointed by this movie,"I was really disappointed by this movie. I understand that the producers, screenplay, director, etc. cannot fit everything from the books into the movies. However, i thought that it was a little ridiculous that the longest book in the series (870 pages) is the shortest movie to date. I also believe that they took out a lot of important things in this movie (For example, what about the whole chapter The Lost Prophecy in the books, that scene was almost taken out of the movie all together-And it was a very important chapter in the book and for the movies, what about st.mungo's? things like harry fighting malfoy? what about giving actual justice to the department of mysteries-explaining the love room, the brains, going back to the time-turners, things like the end scene where Fawkes jumps in front of the killing course for dumbledore?). I know that I have very big expectations for the movies, but I really think that with this movie they really made a great mistake in taking out so much from the books. They are not really explaining much in the movies and I think that this makes the audience confused, those who have not read the books, and also endangers the understanding and completion of the next two books. And just a quick question: Why did they change the screenwriter for just this movie, but have Steve Kloves writing the script for the rest of the movies? It seems that the people behind this movie are always concerned about a budget and such, yet they make more then enough money to make 14 films, not seven. Honestly, I don't think that anyone would complain if the movies were five hours long. I thought that a positive of the film was the acting by, Helen Bonham carter, Gary oldman, and especially Jason Isaacs-those three actors I think do brilliantly in the film. As for Michael gambon, he is a terrible Dumbledore. Two more things, why did they change the appearance of Padfoot (Sirius as the dog) and the dementors? And who the hell is this nigel we introduced in the fourth film, they could have just stuck with the Creevy brothers."
568,8,Very Disappointed But Worth Seeing *Spoilers*,"As both a fan of the book and the movies I was very disappointed by the film. It did not do the book justice. Though OoTP was a long book more of the lighter, funnier and better story lines could of been included in the film without making it run too long. Many details were changed such as Sirus calling Harry James, Cho was the one who ratted out DA, Luna and Harry meeting in the woods to discuss Thestrals, Harry drawing his wand in front of Dudley's friends and so on. Professor Trewlany who is a delight has minimal screen time which was disappointing . But what was more disappointing was the fact Sirius was barely in the film and that Luna had barely any screen time. Besides the Weasly twins Luna made the book more interesting. By cutting down the Luna story line this made the film very tense. Im am non plussed at this point. I thought the first 2 films stayed very true to the book and had that pardon the pun the magic that makes a movie great. I loved the fact the third and forth films were darker but certain details were changed or omitted much like this the fifth film. The acting from Radcliffe was different as if he no longer had to try and the acting flowed from him which made him more natural in this film. I was a little disappointed in the casting of Luna Lovegood but then the actress had such little screen time the made her seem meek. I was also disappointed because we did not see as much of the trio as in the previous films. Hermoine and Ron are important to the plot and they had been in more scenes the film would of been better. I have never really cared for the new Dumbledore this actor makes Dumbledore seem tense,uncaring and harsh at times. It was a good film but if you loved the book as much as I did don't expect to love this movie."
569,10,The King Has No Clothes On,"On another level, this could be the story of America from 2000 on. Evil fascist government takes control in a coup. A major terror event is staged to shock the public and thereby push through all kinds of anti-terror policy which eventually degrades human rights and speech. Everyone is terrified all the time except the few wealthy persons in power. The good guys are made out to be the bad guys. We are primed everyday to fear so eventually nobody dares challenge any policies. Other national governments go right wing as well. Big brother is winning, or should I say big business because I'm sure it is they who holds the strings."
570,7,"Good and evil always exist, but we can choose who to grow up.","The one where sirius leaves, and gradually the people we like leave us one by one. Harry becomes incredibly lonely and weird in this one, but then the power of love and friendship overcomes everything. The order of the Phoenix is a drama in which interpersonal relationships have changed dramatically in eight films, in this film, Potter was questioned by so many people for the first time, even when his classmates at the same college did not want to believe him. He and Hermin, Ron still works side by side, even helping students who don't believe in him or even hate him to learn magic. These have made me see the rapid growth of a 14-year-old boy that is the most profound plot for me. But the shortcomings of the film are also obvious. The plot is too rushed so that a lot of places don't shoot well enough."
571,1,half blood prince stunk,"What was David Yates thinking when he directed Harry Potter and the Half-Blood Prince, it didn't even follow the book. He took a perfectly great book and destroyed it. I would have never have recognized the movie if not for the title. They should have stayed with Chris Columbus as director at least he followed the book and didn't add stuff that never happened and cut stuff that did. David Yates should be ashamed of the job he did on this movie, I don't recommend it for anyone who loves the books to go see. I was extremely disappointed in the movie as a story. The only positive thing that can be said for the movie was that the graphics were good. To bad that he has anything to do with the last two. How badly will he destroy them?"
572,8,"Fun, but fell short of expectations","This latest Harry Potter extravaganza fell a little short of my expectations. Why was Harry so mad at the world? Why were the Weasleys in Sirius Black's house? What exactly were David Thewlis, Emma Thompson or Helena Bonham Carter doing in the film? Fortunately for me the movie came out two years after the book so the facts were a bit fuzzy and I didn't care. The movie wowed with excellent special effects, great acting by Daniel Radcliffe, Emma Watson, Rupert Grint, Gary Oldman and the Dumbledore character.. But all along the telling of the tale I was not completely engaged - there was some key ingredient missing. It was almost as if this one was just a filler until the next installment. All in all it was an afternoon well spent to keep me up to date on the story and gave me incentive to buy the next book."
573,6,Disappointing lack of emotional attachment,"I have grown up with ""Harry Potter"" and as preparation for the last film, which is going to be shown this week, I am going to be re-watching all of the previous films this week."
574,6,Hardcore HP fan says: Okay.,"Some parts were brilliant, I give you that. Luna is amazing. The twins were brilliant."
575,8,Fiona Shaw's Legs,By January 2013 I had never read a Harry Potter book or seen any of the movies. I decided to start with the movies.
576,6,Could've been better,This is a good movie but it could've been so much better. The main problem is that it feels incredibly rushed. The book is the longest in the series but the movie is one of the shortest in the series. They cut out every subplot and some of the main plot too and it feels completely butchered but if you watch it on it's own it's okay. It's fun and it also has some really dark moments and the ending is heartbreaking. You will see it for yourself. The actors are great and Daniel Radcliffe is absolutely amazing and he became a great actor in this movie and continued to be great. But the new- comers were also great. Evanna Lynch as Luna Lovegood and Imelda Staunton as Dolores Umbridge took my breath away and I don't think they could find actresses who would do those roles more perfect. You will hate Umbridge more than any other character in the series. Same with Helena Bonham Carter as Bellatrix Lestrange. She's probably the most insane and psychotic character in the series. One more thing I can praise are the effects. Now it all looks completely believable and action sequences are eye candy and the climax is one of the most thrilling parts of the franchise. The movie was pretty good on it's own. Rushing was the thing that hurt this movie really bad but even if it's the weakest movie in the series it's still worth watching.
577,10,just brilliant,"What to say, one great film! One of my favorite of the year! Being a great fan of the Harry book series myself; was slightly disappointed that some parts were not kept but other than that, fabulous movie! The cast was simply impeccable and were great! Loved the new input of umbridge and the lovely Luna love good .Daniel Radcliffe progressively improves and shows maturity in his acting skills! The special effects were breath taking! Especially kreacher was genius! The end dueling was very stunning! Couldn't ask for better myself! I was very impressed by the entire movie and can't wait to for the next installment! A must see for all fans! Simply brilliant!!!!!two huge thumbs up from me!"
578,8,Daniel Radcliffe front and center,"Another new director to the series, David Yates, takes the helm for this iteration of Potter. Less stylistically flared than it's predecessors, Phoenix is more even in tone. The visual richness of Hogwarts is lacking as all takes a backseat to Daniel Radcliffe. Emma Watson and Rupert Grint are pushed farther from center stage and the spotlight narrows on Harry Potter. Some of which is worked into the plot and it may be the books work the same, I've only read the first so I can't say. Potter is once again in trouble for using magic outside the school only this time the consequences are more severe and he is expelled from Hogwarts. Overall, I think this may be my favorite of the series, perhaps because it is the least kiddish."
579,7,The Best Potter Movie Yet!,"Harry Potter and the Order of the Phoenix had a difficult job from the beginning; Harry is an emotional and unhappy boy throughout. He is now 15 years old and the hormones are kicking in. Oh, and it doesn't help that Lord Voldemort has returned and is trying to control his mind, all while a teacher from Hell has taken over Defense Against the Dark Arts... along with a few other things. By the end of this year, Harry and his friends have to take matters into their own hands. Fortunately, the Order of the Phoenix, a society bent on destroying Voldemort, is right behind them."
580,7,"Too much, too little.","I have read the book and watched the movie now. And I've come to realize that you cannot compare the two. When I first watched the movie, all I kept thinking was ""They missed that!"" or ""They didn't say that in the book."" Later, when I watched it again I realized that the acting is good and if you look past some of the minor details from the book they chose not to include it's actually a very good movie with ton of suspense. I found the 6th book to be the most suspenseful. It's sorta leading up to ""The Gran Finally"" And they certainly got that effect in the movie."
581,7,Harry Potter and the Order of the Phoenix,"Harry Potter and the Order of the Phoenix, directed by David Yates, isn't one of the most fan favorite films of the saga! Yates brings in his creative team, instead of using the past creative team, and you can tell because his style is all over this film, for the better! Even though Yates creates his vision of the way things should be, being similar to the plot of the film, he still did a great job of keeping the continuity, and making this film even darker than the films prior. He utilized a lot of the same tones as Prisoner of Azkaban, but he cranked up the darkness, just a touch. The cinematography and color pallet was outstanding, setting the tone beautifully in each scene!"
582,10,"Incredible adaptation, the best yet!","There is no earlier Harry Potter film that can better this. From the beginning to the end the spectacle, suspense and excitement never stops. All the characters are at their best and the new director has given the film a special emotional touch."
583,8,Became my most favourite movie in the series,"I remembered not liking the book. After the action filled book 4, Order of the Phoenix was bland and full of angsty Harry. It was difficult to prog through the book, especially with an antigonist like Umbridge."
584,1,I would have rather eaten crap right from the butt of a goat!,"I am a wholehearted, titillated Harry Potter fan. The first four movies were AWESOME! I have watched them over and over again. I have read all the books more than once. The Harry Potter series is without a doubt hands down the best literary series I have ever read. The movie adaptations of one-four were AMAZING, Great adaptations! All the actors were great as usual!"
585,8,Marvelous,"Firstly I would like to state I have read the entire series (of course excluding Deathly Hallows, which has as of yet not yet been released - 9 days!) several times, and reread Order of the Phoenix before seeing the movie. Secondly I want to say that the score is Phenomenal! Honestly go buy the CD it is well worth the buy. Way to be Hooper. It rival's William's original score and that says quite a lot."
586,8,Expertly thought out and put together,"Unpopular amongst some viewers and readers alike, Order of the Phoenix is the most politically minded film of the series, the most down to earth, and possibly the smartest. Visual effects and wondrous magical spells - while present of course - definitely take a back seat, and the focus is shifted onto the threats of corruption, power, censorship and the media, as it is revealed that the magical government is unfortunately as crooked as our own."
587,8,easily the best Potter film yet.,"I have come to despise the Potter films. They were mediocre up until Goblet of Fire, at which point I realized just how awful they were in comparison to the brilliant books."
588,7,educational ordeals,"I have just seen the movie and I was impressed by the battles between evil and good wizards as well by the effort of the Ministry to control Howgarts School.The portrait of the professor acting as a representative of the Ministry, who tries to impose a tough educational policy on students, using some of them as informers is a truthful representation of reality in any competitive school.The political will to mould education according to certain standards is something which everybody with experience in a learning institution has known.My opinion is that the movie represented truths about life through studies dressed in a supernatural garment but very close to prosaic experience."
589,9,Back To The Basics and how!,"OK, there was a hint of suspicion in the air since some press-critics had been longing for supposedly lost magic, but hey! - the magic was there and what the most: this is again a 'Harry Potter -movie'. 'Goblet' is fine film but as I stated my opinion earlier on it, it lacked the atmosphere that comes through when each movie recollects the events during the whole of Harry's year. 'Till this day 'Azkaban' was on the highest place in my ranking, but 'Feeniks' went just ahead. One reason is that 'Goblet' portrayed not so much Harry's year but what happened around the Tournament and as you might have guessed, I like it when the whole year is shown. Other important reason is how well this time some earlier images, scenes and events were put into use regarding especially movie as an art form. Obviously I must wait the DVD and then firmly decide which one tops the other - 'Feeniks' or 'Azkaban' - but already the series have leaped back to where it belongs: marvelous fantasy-film production of the century and the longing for 'Prince' is ever more aroused. And I guess I have to line up for 'Hollows' Saturday morning so I may read how it ends - first time in English; have been waiting the translations so far."
590,,The Fifth Movie,"To tell you the truth. I was very disappointed with the movie. I entire movie was rushed. There were some cool effects and Voldemort was freakin awesome but I just hate it when they change things in the movie that aren't even in the book. For instance, Neville finding the ""Room of Requirement"". We all now it was Dobby that told Harry about it. I know its small but to a True Harry Potter fan it's like a stab in the back when they do that. I also wish they put more stuff in the Ministry. I wish they added more of the Rooms and all that cool stuff. I love the fifth book and the screenwriter just freaked it all up. I hope that whoever writes the screenplay for the sixth book does it justice. I'm out!!!!!"
591,8,My Least Favourite Book Makes a Pretty Great Movie,"This is actually my least favourite book in the series, and one of only two films that I'd prefer to watch over reading the book (the other being Prisoner of Azkaban). The big thing here is that it manages to condense the 100 pages of Umbridge dishing out rules from the book into a short but sweet montage, and it makes the pacing a whole lot better. Umbridge is a fantastic villain to hold our attention while Voldemort plots away, and Imelda Staunton does a great job. Luna is also a fun addition to the group, and Neville gets some much needed character development (although I wish Ginny had more to do here). Fred and George also add some great comedic moments. This is the first film that David Yates made in the franchise, and he does a good job with the direction. There are some pretty good scenes about how the media controls what people think, such as Seamus arguing with Harry, and the Dumbledore's Army group training scenes are so much fun, and give us more time with the vast array of characters that this franchise has set up. I still don't love the story, and I think it could and should move stuff forward some more surrounding Voldemort, but overall this is another great addition into the franchise."
592,10,One of my favorites in the franchise!,"First of all, let's talk about some of the new cast & crew."
593,3,"Just bad, don't see it","Well that was just a bad movie. Boring, bad computer graphics and a Harry Potter who just does not look like a boy anymore. In fact, I never liked that boy they casted several years ago for the role. His main bonus was that he looked like Harry Potter, but now he clearly does not. His acting is so wooden ie bad. And since I saw his gay bear pictures, I just can't think of him as HP anymore. Even the girl looks too old by now. The red headed guy is just funny to watch, but nowadays he has got rings under his eyes lol, probably too much party going."
594,10,Fantastic.,"Top marks; an excellent film. I'm not sure if I prefer this or Prisoner of Azkaban, but the films are neck-and-neck."
595,9,Best Movie By Far,"****SOME SPOILERS***** I know, I know. They left out St. Mungo's, quidditch, the swamp, and Lily. However, I think this was the best movie by far. They got all the main points of the book, and many of the lines were actually in the book. It wouldn't have killed them to make it 40 minutes longer and add more things, but all in all it was a great book adaptation. Most of the characters weren't too important, which was irksome, but they were in it enough for them to count."
596,9,Enjoyable experience. Definitely worth the view,"Just a risk of spoilage, but I'll try not to just the same. It is true that (as expected, if you're like me and have read the series (time and again)) they could not put the entire book into the movie (lets be honest, thats just not easy to do unless the story is very basic and simple -and while that was true for the first two books, it certainly got depth and complexity after that. However, unlike previous offerings, this one did manage to hang onto the spirit of, and cover, most of the subplots in the Order Of The Phoenix. I was a little disappointed with how they revealed (and captured the participants) the room of requirement and the DA inside, but it still managed to keep the feel and intent of the story. The subplots that lead up to the main thrust of the movie were very quickly covered (and I'm not sure that those who never read the story will understand what happened anyway -but this has been true over the last couple of movies -the movies are clearly for the fans of the story, not the general public who doesn't bother to read it). This new director did a very good job, and I look forward to adding this movie to my list when it hits the shelves. Lastly, the one true measure of the movie was proved out when the audience sat quietly through the movie, laughing from time to time in the right places, but applauding at the end of the show. The patrons OBVIOUSLY felt that their hard-earned money was well spent. What more could you possibly say than that?"
597,8,Best movie of the series so far!,"Having seen OOTP yesterday, I must say I was pleasantly surprised with the outcome. Sure it has its flaws but overall was pretty good."
598,7,Flight of the Order has its ups and downs,Harry Potter and the Order of the Phoenix/2007/***
599,9,Props to the New Screenplay Writer.,I am a die hard fan and was very anxious to see the longest book transferred into the shortest movie.
600,7,A bit rushed in the third act but still great entertainment,"The Harry Potter series has always excelled at compiling the most exquisite array of high-profile English actors any other film has since Robert Altman's Gosford Park. Indeed many of them appear for so little, the full effect of it all can be felt only when viewing the closing credits. Seeing all those names one after the other made me grin. Indeed the actors that get the biggest chance to shine are Gary Oldman, whose character finally comes in full-fledged force and reaches his dramatic and development peak in this installment. Other actors that get similar opportunities but to a lesser extent are Alan Rickman, who has been in the series since the beginning; and newcomer Imelda Staunton. This role is such a polar opposite to the pure good that was her Oscar-nominated turn in Vera Drake; it certainly shows what superb range the woman has. It must also be said that the three stars, in particular Daniel Radcliffe, have grown and evolved immensely as actors: both in Goblet of Fire and now in Order of the Phoenix the three actors show a wonderful emotional range and knack for drama; they have done what most actors aim to do and that is completely embody their characters. Other very talented cast members that appeared so briefly it was quite a pity were Brendan Gleeson, Emma Thompson, and newcomer Helena Bonham Carter  fans of Marla don't fret; she has a substantially larger role in the 6th installment (unless it is cut in the adaptation, which I certainly hope not). But the biggest misfire is definitely Ralph Fiennes. His appearance in Goblet of Fire was nothing short of a novelty; I was blown away by how he (and the director) managed to take a rather poorly crafted character on Rowling's part and make him into something far more frightening than the embodiment of all evil: They made him human. Fiennes absolutely glowed in Goblet of Fire, but his appearance in this installment was so brief he never quite got his chance to shine and equal his dominance in the fourth film. Hopefully much more will be waiting for him in the seventh book/movie, we'll have to wait until then to see."
601,10,"oh my, a summer movie that was worthwhile to see!","now there are, of course, two ways too look at this. One way is by looking at it from the perspective of the die hard Harry Potter fan who has the book memorized and would get all upset over the little things."
602,9,Cool but not perfect !!,That was really a nice part. It was interesting. 9/10 * One of my favorite parts from Harry Potter.<br /><br />1 point deduction because Sirius (The Godfather of Harry) died. Too bad. I was very sad - I didn't like that.
603,6,"Movie was quiet a let down, Plot failures and Bad effects.","I just watched this movie on the first night in theaters, July 11, 07, and this movie was a big let down. Besides absolutely nothing happening throughout this movie, the movie itself seemed dank and dull. The lighting was set at a low apparently as the whole movie seemed kind of colorless. The movie is lacking a LOT of action and has many plot holes that have not been filled. One particular part I cant stand is the fact they introduce the ""Order"", a secret society formed by Dumbledor himself, but after the beginning scene with HORRIBLE GREEN SCREEN EFFECTS you never really see them again. You capture a glimpse at the ending fight scene where ___________ dies. Another is the fact the overall tone and energy of the movie seemed missing. It almost appeared to me like the actors were having a bad day when filming this movie. The movie seemed based on the book and according time lined fairly properly. There appeared to be a ""deleted scene"" or ""blooper"" almost as me and my buddies had pointed out where they show Harry, Hermione, and Ron, laughing away at some little joke on emotions. It turns out its actually supposed to be there... apparently."
604,4,Poor direction and editing spoil #5,"I'm sorry to report Harry Potter and the Order of the Phoenix movie didn't live up to my expectations largely due to the direction and the editing. It was too clipped and jumped from here to there without sufficient connection. Dolores Umbridge character was perfectly done as was Luna Lovegood, but again the editing was severe. If I hadn't read the book it would have made no sense to me at all. As it is it's a very poor rendition of a really good book. The director and editor should be ashamed of themselves. There were several scenes in the movie that I was looking forward to seeing, but they were very poorly directed and staged. I guess four out of five ain't bad, but in my opinion they should retract this issue and edit it again."
605,9,The 5th film delivers!,This is an awesome movie! The trio of friends is great like usual and very well played! Dolores Umbridge is played very well making you hate her character so much. The third act is emotional and has a great action sequence setting up for bigger plots in the 6th movie
606,5,Funny yet Disappointing,"I could not have been more excited to see Harry Potter and the Order of the Phoenix. I am a die hard Harry Potter fan, and have been waiting about a year for this film. The ads looked awesome, and that just added to the excitement."
607,10,Um,"Luna lovegood is the backbone of the series, an underused and unapriciated character"
608,10,"Great For The Readers, Somewhat Harsh For The Watchers","Harry Potter and the Order of the Phoenix, though definitely the best adaptation of the Harry Potter Novels to date, assumes the fans know the book too many times. From the simple act of going to the Hog's Head (which was in Hogsmeade, as I had to tell a friend), to the cut ending dialog between Dumbledore and Harry, there was too many things that were cut that should have been kept. Especially since the longest book became the shortest movie."
609,7,"Impressive, but disappointing...","Harry Potter & The Order Of The Phoenix was and is, the longest book of the series. It appealed to me as the most interesting book of the heptalogy. The character development in this book is superb. Many potter movie buffs will find this disappointing, and to some extent I'll agree with them."
610,10,Amazing,"A new direction for the potter franchise with newcomer to the series David Yates. I wonder why he wasn't involved in all of them, as the previous four films have lacked solidity, direction, pacing, atmosphere and have just been generally disappointing and fairly poor in quality. Yates brings a much needed crunch to the series, with frenetic camera work, tight editing, special effects sequences that finally reflect the magic of the world being portrayed by the books and.....fantastic performances. Yes, I may have criticised Radcliffe in the past but his performance has finally broken out of the dulcet tones of the previous films. His performance matches the new pitch of intensity resonated by this outstanding film."
611,9,"""I Must Not Tell Lies...""","It's phenomenal. David Yates brings ""Order of the Phoenix"" to life with the same dark humor and amazing scope that Alfonso Cuaron used so memorably with ""Prisoner of Azkaban."" He has brought the franchise back on track after a misfired fourth film with a delightful but often creepy mix of fantastic effects, stellar performances, and fresh dialogue."
612,10,My personal favourite,"This is my favourite of the franchise because it gets real. That's it: the characters are all grown up, the plot is serious and a bit dark, it has a lot of emotional content. I love Sirius Black, he's one of my favourite characters and Oldman's performance helps a lot, plus we get to see a bit of Luna, another one of my favourites. I find the ending heartbreaking, but I don't wanna include spoilers; if you've seen the film before reading the reviews, you know what I mean - if you haven't seen it yet, brace yourself."
613,6,New tricks that fail to impress...,"The big three of Summer, Pirates of the Caribbean 3, Spider-man 3 and Shrek 3, failed in making effective cinema, but still nonetheless brought in huge profits. Harry Potter and the Order of the Phoenix will undoubtedly continue the box office success of the Summer blockbusters, but while it is easily a better film, it still fails to help make a thriving series become good cinema."
614,6,Too slow. Too short. Too dark.,I was very disappointed with this movie. I haven't read the book since it first came out so I'm not exactly sure how much was missing but either way this movie left a lot to be desired.
