,Rating,Review_Title,Review
196,8,This is the end.,This is the decent ending to a great first movie. I wasn't very sure that bringing my 12 yo son to this would be a good idea.
197,5,More of the same baffling bewilderment,"So we got a third one. Hopefully this will be the last. And it seems like it will be, but Toy Story 4 proved to us that Pixar is always capable of conjuring up more of the same. Bu whereas that movie was actually a pretty neat continuation, Cars 3 is anything but."
198,1,LIKE A RUBBISH FINAL,Please delete cars 3.Cruz Ramirez the worst chracter in this film nobody like him
199,7,Cars 3,"7/10 - my least favorite Cars yet, but still worth a chance"
200,4,Disney what's wrong with you,"So female's are the new heroes. I get the political agenda and for the most part of it I'm fine with it since this is a phase that will eventually go away, followed by the next phase. Cars 4 probably will have a transgender car as the main star..."
201,6,"Cars 3 (2/3 great, 1/3 complete franchise destroyer)","Overall this movie was, to be honest, I don't even know how to describe it. If I could remove the ending of this film I would give cars 3, 8 to 10 stars but, sadly you can't do that. The movie does a great job setting up this underdog story where lighting must overcome incredible odds or his career as a racer is over. I like how in the movie lighting tries to improve his chances first by technology but when that doesn't work, he goes back to what helped him in the first movie, DOC. The movie does a great job with these two acts but the third one completely sh**s on itself. Lighting, from the very beginning of this film has been fighting left and right to keep his career as a racer. He says multiple times how racing isn't about money, or stuff, its about the thrill, its about going 200 mph, its about the fun, and its about the love for the sport, and this is why he will never stop. He trains and learns all he can for the big race at the end of the movie and then, wait for it, he....... QUITS "
202,,not bad but not really needed,"You can't beat the clock; that's the central theme of this sequel which finds an aging Lightning McQueen in the twilight of his racing years and unexpectedly derailed by a new generation of younger and faster cars. Still convinced that he has a lot left in his tank, McQueen decides to explore some new, innovative training methods to keep up with his youthful competition, but will that be enough to keep him in the game? Has more depth and emotional resonance than Cars 2 (thanks in large part to the presence of Doc Hudson), along with a colorful cast of characters and some truly laugh-out loud moments, it's just never really awe-inspiring, and never seems truly necessary. Fortunately, a short running time keeps it from wearing out its welcome. **½"
203,7,"Looks great, but...","At the narrative arc of Pixar's ""Cars 3"", racecar Lightning McQueen, voiced by whimsical Owen Wilson, asks racecar trainer Cruz Ramirez, voiced by earnest Cristela Alonzo, to join him to find legendary racing mentor Smokey, voiced by sage Chris Cooper. Cruz is McQueen's hired trainer to get him back into winning racing form, following his devastating crash. Cruz grew up watching McQueen win. He is her hero. Being the female racecar in the ""men's club"" racing circuit, her dreams of becoming a racer might never be. Thus, she settles to be a trainer. She tells Lightning, ""I wanted to be you!"" "
204,6,"Lessons on Aging, Delivered by Antropomorphic Cars","Now on the home stretch of his career, the tables have turned on racing legend Lightning McQueen: suddenly out-muscled by a sleek, younger generation, he's struggling to keep pace as the wily veteran amid a fleet of impetuous rookies. Much more in-line with the original film, to the point that *nothing* is mentioned of the wacky sequel, this is a natural, role-reversing progression of the themes presented during the franchise's first lap. It can be blunt and obvious, but at heart this is a kid's movie and I appreciate the effort to mix a little extra meaning into the destruction derbies and Hot Wheel paint jobs. The whole package looks great, of course, as one might expect from a major Pixar effort. There's tons of variety in the scenery, which is just stunning (the cars themselves occasionally seem glaringly flat by contrast), and the race scenes (particularly McQueen's big crash at the end of the first act) are vivid enough that you'd be forgiven for overlooking the giant eyeballs behind each windscreen. I wouldn't place it in the pantheon of greats in the studio's past, but it's at least a deserving successor to Cars 1, if not an essential conclusion to that story. They could've just doubled down on Tow Mater and his international slapstick hijinx, raked in the bucks and called it a day, but instead we received something a little more contemplative and deserving of a feature-length. Kudos for that."
205,4,Bad,Cars 1 and 2 was so good.<br /><br />But this movie is completely trash.<br /><br />Big disappointment.
206,3,Titanic Dissappointment,Cars 3 made me cry for watching such a pathetic excuse of a Rocky type of Film.
207,6,This third film takes precisely for its affective side but it's time for the franchise to slow down and get off track,"Cars is by far Pixar's most controversial creation. Although it is a box office success and passion for many kids around the world, it is undoubtedly the most masculine universe among all those created by the company. In any profitable film franchise, the decision to adjust the tone of the following episodes according to the age of the fans who grew up with the original film is, say, somewhat risky (from the point of view of the businesses that run in this sector). Pixar could make ""Cars"" forever and in the same way, since the animation is not like ""Harry Potter"", with actors of flesh and blood, who age and mature, as well as its audience."
208,10,*BEST Cars Movie Ever!!,"If you loved Cars when it came out in 2006 and liked Cars 2 for the fun spy theme, you won't be disappointed in Cars 3. It doesn't matter what anyone else says, this movie had me grinning from ear to ear the whole time. Whenever I wasn't exclaiming: ""That was so good!"" Maybe those who swim in the dark waters of other films can't handle the heart this story offers us, but I love it. And I'm a guy who really enjoys the action/ adventure movie category! Yet animation gives us something entirely different.<br /><br />Cars 3 is it's own unique style of different, but relatable characters and quirky one-liners bring us back to home...where laughter rings clean and true... where our grandparents lessons are what we teach our kids... where it's not all about you, but how you help others be who they are. I don't know about you, but that's the kind of movie we all need to experience."
209,8,"Great movie, but the hate is understandable.",*SPOILERS - I DO TALK ABOUT THE PLOT*
210,10,Is very good yes should watch,"The writers really brought out the relationship in this movie. The way cruz and lightning mcqueen bond together especially near the end of the movie is truly wonderful and brings a tear to the eye. I loved the character development of lightning mcqueen as he realises the potential of cruz and ends up letting her race for him. There are some truly hilarious moments that made me want to scream. The voice actors in this movie i felt were hand picked for the job and made the movie feel so realistic i wanted to be there. Personally it stands as one of the best Pixar animations of all time. i don't care about what other professionals say, i love this movie."
211,5,Such a bad sequel,I kind love the beginning I thot it gonna he the best of all time but the ending was so bad
212,9,That was great!,What a beautiful ending of a great story!
213,10,10/10,"A great movie from 2017 along with Coco, Lightning Mcqueen meets Cruz Ramirez in this film and they even made a reference to Coco by putting the town of Santa Cecilia and a car from this says Santa Cecilia mi pueblo proving that he is from there in México."
214,10,I wonder if the bad reviewer and I saw the same film..,"Truly emotional, fun, and motivational!"
215,7,"""Cars 3"" wasn't tuned enough to get out from the garage","The anthropomorphic Cars universe returns to the race after a criticized pit stop called ""Cars 2"". On this occasion, emblematic Lightning McQueen retakes the wheel to run into the crude law of reality: the retirement. His components don't evolve, his environment do, therefore, while the beloved car stands up against a new horde of technological newbies, must choose which direction he will take for his future: he decides when he's done."
216,2,I litelarry could not watch this it is so bad,The movie is just dumb this whole i watched this movie i thinked about how good movie cars 2 was compered to this.
217,9,Cars 3,"I didn't think a good Cars movie was possible, but I was pleasantly surprised."
218,10,THE PERFECT ENDING OF THE SEIRES,"Amazing film, 100% recommended for any racing fan or genre audience, the animation, story, jokes, racing, and really a great film, it's so hard not to spoil the movie because it's soo good if you're reading this watch it it's GREAT."
219,1,Garbage,"Yeah kids, just give up when it gets tough. Especially if you do it for defunct woke social agendas. A series originally created to highlight perseverance fell hard and far."
220,8,A big step up,Much better than the second film. Here the feelings from the first movie comes back because it follows up with the first movie. This should have been the second film instead. You get to know about Doc more that you didn't know in the firs movie. Howewer it is a bit similar to the first movie when they are doing the races. But otherwise it is a great movie and a worthy sequel to the first one.
221,7,Better than it's predecessors...,This film is a nice ending to the franchise and also introduces a few new characters! 
222,7,Cars 3 is the best one in the series yet,"Cars 3 may not reach the heights of Pixar's finest achievements, it certainly stands as not only the best Cars, but the most mature one as well. Cars 3 is a lovely, clever and entertaining generational tale with tons of heart, a simple and effective storyline, wonderful candy-colored visuals and winning voice work from the talented cast of returning regulars and welcome newcomers. The best part is where Mcqueen decides to give Cruiz a chance of her career, this is where Pixar is best at creating emotional and joyous environment. A good improvement on its predecessor 'Cars 2', had its own laughs and emotions. Would love to see If Cars 4 is made on future."
223,6,And Cars finished in second place.,"I did like Cars 3, but since the bar was set rather low that is saying little. While an improvement over the confused Cars 2 by miles, the end of Pixar,s most unnecessary franchise isn't that rivetting."
224,8,10x better than the 1st and 100x better then the second!,"When I was a kid I was a huge fan of the cars movie. Unfortunately, then came the second one. For the last three months I have been anticipating this movie but was also worried about it. I can tell you now this is one of the best Pixar animations I have ever seen. I am not just saying this out of my own perspective. This movie contains humor, stellar animation, a very good story that will get the viewer's attention and suitable content. Pixar has done it once again and also took feedback from the second movie's review. Take that, Planes: Fire and Rescue. If you are older than 18 you will still love this action packed fun comedic and emotionally entertaining film. See it!"
225,10,best outta the trilogy!,Definitely the best Pixar movie ever in my opinion and the best Cars movie. It was definitely a great experience and the best out of the movies and I have the 3 movies on DVD. The crash was kind of sad but overall it was just fun.
226,6,Hopefully the end,"Cars has never been the successful series like Toy Story, but with the merchandise profits, it kept a steady output. It's quite interesting a world ruled by cars felt the need to copy mankind. I would assume they would build something more suitable for them. That's just a question that comes up every time I watch this series. This hopefully concludes a long winded series, that should've concluded after the first. This leaves the series in a concluding style that brings the central character full circle. Not a great arc for the character, but it's an arc. At least this film maintains the heart component that fits most Pixar films, compared to the previous film, which was a complete dud."
227,9,Great way to end the franchise!,"I saw this movie with my sister and we thought that this was an awesome way to end the Cars Trilogy! The plot was so inspirational for me to say the least. As well as a wonderful set of elements that made this a great family film! When I saw the trailer for this movie, I was on hype overload. For me being a huge Cars fan, I thought that it was worth it!!! If you get the chance, catch it! if you don't, you will regret it later!"
228,6,"Ask me, Ask me if the cars are going to crash. Ask me.",The 'idea' for this particular story is brilliant. How can you outdo yourself when you have achieved everything in your respective field (irrespective of what field you are in). You either bow out graciously or do what this film says.
229,10,Wow! What a film! And a movie with history repeating itself.,"First off, let me say I have watched the two previous Cars films and was looking forward to this 3rd part. Now, that it's been 11 years that Lightning McQueen has been a star of Cars, he's starting to get old. "
230,9,Cars 3,"Aside from what should be obvious to most of those who are over the age of 5 - merchandising, merchandising! I can hear Yogurt from Spaceballs say (which this movie does try to sort of, kind of, almost satirize but doesn't quite get there, and I'll get to that later) - I wondered going in why Pixar would make Cars 3. The first Cars, one of those unlikely passion projects for John Lasseter, was fine though not remarkable unless one didn't mind getting their Paul Newman fix (last movie too!) if it meant wading through the ""comedy"" of Larry the Cable Guy, and the sequel was one of the most mediocre films of the past decade, from anywhere (again, Larry the Cable Guy as the protagonist). But then I thought that this was exactly why it would be interesting to see the movie - what would the Pixar creative team come up on this one. What they came up with was a good movie, no more but no less either."
231,9,The Franchise hasn't run out of gas!,"I love Pixar films. Movies like Toy Story and Monsters Inc create stories with characters we admire and love. Now after two movies, it's time for Cars to have its third and final film."
232,,Worst plot twist ever,The plot twist was completely horrible. Worst of all 3 movies.
233,8,"A final, trilogy, a preparing for the next sequel, I don't know.","During the most recent Piston Cup, Lightning McQueen (Wilson) becomes aware that he is being outpaced by newcomers, including the flashy Jackson Storm (Hammer). Following a bad crash, he must decide whether to learn how to compete in a changing world or retire like so many of his contemporaries."
234,,Great fun!,This film is a great sequel for the original Cars film (if you just ignore Cars 2). The magic of the first film is brought back again through a very unexpected but strong storyline. The film will leave you very satisfied with Lightning's story and provide some good laughs as well as some potent emotional moments. The music lives up to the original too with some great songs and a strong soundtrack. Would highly recommend to anyone who loved the first film!
235,10,"Great for fans of trilogy, Great for newcomers",Cars 3 is really impressive Disney movie with great animation and beautiful story.
236,9,The end of the story,"And here we go again.Mc Queen races against a new car with the help of Ramirez.Of course Mate is next to him.Emotions,humor and a fine scene to the destruction derby makes the end of the CAR franchise unforgettable."
237,10,Haters Can Die In A Fire,Cars 3 is the best movie all the haters are just losers with no social life's because this movie is awesome so all the haters can be idiots on this movie cars 3 is the best movie Haters can die in fire this movie is so awesome my little brother liked this movie and my family like this movie so lets settle this Cars (2006) 10/10 Cars 2 (2012) 5/10 Cars 3 (2017) 10/10 So That's It So Haters Can Die In A Fire
238,6,He's still Lightning fast,*** (3/5)
239,9,Underrated because of the title,"If it weren't for the bad reputation of Cars among critics, particularly after the not so good second instalment, this film would be much higher rated."
240,10,"McQueen suffers a crash and has to get through an era of Next-Gen racers. He trains with Cruz Ramirez, so he can get back into the sport.","What can I say but excellent, incredible, brilliant, the real Cars 2 (cars 2 wasn't bad, but, it wasn't really the thing I expected...) This movie was so great that I went to Target and bought some Mattel die-casts after the movie. Board up my doors and windows before I spend all of my money on tickets to see it again. My whole family cried, because when my brother and I were very young, Cars was a huge part of our lives. Well, I guess DisneyPixar in general as well. For all the people who rated 1/10, it may be their opinion, but I think Cruz was hilarious, McQueen was powerful, Mater held the right lever of ""protagonist"" in this movie, and they payed true tribute to the late Paul Newman."
241,7,Children will love it...but I hope there will be a new animated trilogy,"This movie extracts the idea of TDKR/Logan where the McQueen is struggling with old age and tries to redeem himself. However, the script in Cars 3 is more coherent and clear and it goes back to Pixar's strongest strategy which is to appeal to our deepest emotions, whether to take the bold step of retirement or not."
242,10,?,"I try to teach my children that their choices matter, to others as well as themselves. I try to give them the knowledge I have gained in life to help ensure a happy adulthood for them. By no means do I promise them a stress-free, choice-free life. That being said, I am really surprised to find so many negative reviews. This movie had so many great messages, yet was filled with action, comedy, and all around entertainment. The only conclusion I can come to is that many people were disappointed that it wasn't nonstop tractor tipping and eating ""bad pistachio ice cream"". As far as the kids go, (and we own 1 & 2, which they love) they actually voted Cars 3 as their favorite. If you see the full 3 minute preview before watching the movie, you should not be too surprised at the narrative (I did not see the TV aired preview, but if it did not contain a lot of the same information, I could see how that may leave people disappointed and upset)."
243,5,1.... If it weren't for the visuals.,As a fan of the original Cars this was utterly disappointing. Not only is the screenplay boring and uninteresting but also the message of the film is awful. This is not something I expected from this studio that has given us films with heart and soul in them.
244,6,I wanted to like this movie and I did ... but ...,I'm a fan of the cars franchise. So is my daughter. The first movie I loved for its brilliant adult jokes hidden in a children's movie and had something for everyone from the bored parents watching it to the children who dragged mum and dad to watch it.
245,9,Cars 3: A High-Octane Conclusion to the Series,"""Cars 3"" is the latest installment in the popular ""Cars"" franchise and it delivers a satisfying conclusion to the story arc that began in the first film. The animation is top-notch, with stunning visuals and an attention to detail that is truly impressive."
246,4,Pixar has lost it's soul,"Yet again another sequel from Pixar that fails to capture the magic, spirit and wonder that Disney does so well. With lightning McQueen's story taking a dark turn, crashing in one of his races, he becomes a washout and must learn how to be a racecar again while the next generation of racecar comes in in the embodiment of Storm. Sure there are some good sequences and entertaining moments, but mostly just a dull and tiresome story seeing Lightning McQueen trying to rebuild himself with none of the magic of the original, even Cars 2 had entertainment value, this one left me feeling nothing"
247,6,"It worked again, in that inimitable Cars way","I always have to get past my ""but who built the cars"" skepticism before I can settle in and watch a Cars or Planes movie. It's like listening to Shakespeare being performed. Give me 10 minutes and I'm into it."
248,6,Pleasant film has good visuals and middling plot,Rating
249,9,The haters can go suck it!,"This movie is great and easily the best Cars movie. It has great writing, amazing animation, and memorable characters. What's to hate about it? Along with the first one it's one of my favorite animated movies of all time."
250,7,"Before the ""storm""","Great animation, great action, great story! Great, great, great! I love it. It's so family-friendly and enjoyable. I guess there's hardly anyone that can't like it. It got my attention since the beginning and there's probably the reason I watched it until the end. It's adorable, a dream come true for kids, and for adults, who didn't lose their teenage spirit. Another Pixar movie, another success! Well done, guys!"
251,9,"These ""1 Star"" Reviews Don't Know The True Spirit of Cars","After seeing this film with my two siblings, we claimed that it was well worth our time and agreed that it was better than both of the two previous Cars installments. When I returned to IMDb, I felt that this film was being robbed with the stream of over-exaggerated 1 star reviews that I saw."
252,9,Cars 3 is a movie with heart and a message to boot,"There have been a deluge of animated movies in the last couple of years with tired jokes, flimsy premises no soul. Now cars 3 is not a funny movie, it has a couple of laughs here and there but nothing noteworthy. But it is a movie with a powerful message. That self- belief is important but it is even more important for somebody to believe in you. For somebody to help you understand that anything in the world is possible if you set your mind to it. It is, in the end, a movie about an underdog. Although I saw it coming at the beginning of the second half, the twist near the end was predictable but satisfying. If you are expecting a movie that kids will enjoy, then no, cars 3 would not be that. This is a movie for teenagers and adults who are stuck in a 9 to 5 job, people who had dreams and could have achieved greatness had it not been for people around them telling them that it is wrong to dream and not everybody can fly. If you can get the inherent message then cars 3 is the movie for you. ""Tell me your dream and I shall give you wings to fly, for the birds do not own the sky."" - Ritesh Shergill"
253,9,Why all the poor reviews?,I have been a huge fan of the cars movie ever since cars 1 and i think all movies are great. McQueen is getting old so the concept of this movie makes since.
254,7,Actually good,"Cars 3 is a very touching and interesting animated movie by Pixar. I found this film to be very good and emotional by the end. The characters are great and watching this film it brought back so many memories from watching the first Cars movie. This trilogy has a lot of negative opinions and reviews but really just because it is from Pixar people seem to hold it on a higher standard than other animated films but if you look at these films without the Pixar name, they are actually good and there is a lot of enjoyment to be had."
255,6,"Innocent, Unwanted, Unessesary","As a kid who was five when the first Cars was realeased, why is lighting passed his prime. The story feels forced and unjust, but once again the film is innocent enough, and I can't really say anything terrible about it. Definitely not in Pixar's best but hey at least it was a smoother ride than the last one."
256,8,"Not as good as the first one, not as bad as the second one","Cars 3 is a third movie in Pixar's Cars franchise. We don't know if it's the final one, but it just might be. It does give off that kind of feel though since in this one our lead is facing aging and being replaced by the rookies (exactly what he was in the first one)."
257,10,The Best story but not for kid!,"This is the BEST story ever among all series, but yes this story is NOT for children. The children will not understand how the world works when the young replace the old and the old are supposed to give space and support the youth. This is the fact, how good the old but they cannot beat the youth in term of physical matter. Cars film tells about the athlete's life when the senior have to retire when they get old. It's normal but children cannot accept this easily of course. It will make them down! And Disney failed to bring this story more interesting for children. Even the new yellow car character is lack of charisma compared to McQueen."
258,8,A great story behind Cars,"Everyone who simply complained about lightning getting old and slower then the new racers is just ridiculous. Unlike Cars 2, which I wasn't a fan of, this tells a sad story behind racing. In the end it has a positive outcome and everyone is happy. If you watched the first Cars you wouldn't be whining about lightning getting slower unless you're a 8 year old. The storyline is amazing as it goes into depth about Doc's past and even brings up Doc's Pit Chief. It's a very touching addition from the 1st movie. "
259,7,Road to die,"The third chapter of ""Cars"" saga is better than the second. I was ready to see another commercial sequel, instead I found a movie that explores the soul of the characters more than the second film, that was too much eccentric and various with the spy story."
260,,"First half not good, second half pretty enjoyable","It's rare to see a movie that gets better as time progresses, generally, in movies, it's the opposite, really strong first act, then it gets downhill from there."
261,10,STOP LOWERING THE RATING!!!!!! HIGHER IT!!!!!!!!!!!,"Blindsided by a new generation of blazing-fast cars, the legendary Lighting McQueen finds himself pushed out of the sport that he loves. Hoping to get back in the game, he turns to Cruz Ramirez, an eager young technician who has her own plans for winning. With inspiration from the Fabulous Hudson Hornet and a few unexpected turns, No. 95 prepares to compete on Piston Cup Racing's biggest stage."
262,10,Great Way To Finish Out The Series!! (Hopefully Not The End),This movie was absolutely amazing it showed that Lightning Mcqueen has gotten really old and is now in his later years and actually is showing how much of a lesser racer he is now to all the new competitors and especially the biggest one and the way they show Lighting Mcqueen coming through to train through his old age and to be a great racer again is amazing and also meeting his friend that is his trainer and becomes his friend and the way she comes out in this movie is amazing I love the way it showed her and his relationship its like a teacher to a student or a mentor for him its amazing and the ending wow I did not expect that at all I thought it would be like every other Cars movie but it wasn't it actually captured what happened with Lighting Mcqueens mentor except with a little difference but it is amazing what happens at the end and even after the ending it shows how you can have two things instead of one and that's amazing they just make this an amazing movie but I wouldn't say its the best cause it's not fully a Lighting Mcqueen movie if you see the ending then you know what I mean but this is definitely my second favorite out of the serious and Cars 1 is my #1 because mostly you can never beat the #1 but this movie was fantastic though and a great finish to the series hopefully not the end of it but it was a great movie for that if it was the finish. But that's how I felt about it worth every cent I paid.
263,8,Enjoyable for all ages,"I have a general love for animation, but I usually let my child dictate opinions on these type movies. He loved it. I liked it. The animation itself was beautiful to behold. I saw it at a drive-in which is evening more impressive because it wasn't the best screen. I was amazed at what Pixar is able to do with their animation. The pavement and water looked awesome. The story was decent. There was a ""twist"" of sorts at the end that I thought was cute. All in all it was a decent addition to the Cars line up. The kids will enjoy it. I enjoyed some of the humor. Its not funny like Archer, but I wouldn't let my six year old watch Archer either. Have some popcorn and enjoy."
264,6,'Cars 3' Review,"'Cars 3' is, in summary, a decent film despite not matching regular Pixar standards. "
265,7,An unnecessary but still enjoyable sequel.,"For some reason, Pixar keeps making ""Cars"" sequels after they make a great sequel to their previous classics. For example, after ""Toy Story 3"" we get Cars 2. After ""Finding Dory"", we get ""Cars 3"". I honestly don't know why they keep making them though. They aren't great movies as I think the second film is an absolute train wreck and they don't even make as much money compared to the other movies Pixar has made; the second film once again didn't make as much money as ""Toy Story 3"" made a year earlier. However, the series makes money in the toy department, I know that for sure, but I'm a film critic, so I have to look at the movies. So now we have ""Cars 3"", a movie that no one wanted, but still got anyway. Is it as good as the first film? It it as bad as the second? I'll tell you."
266,6,"Honestly, I think people missed the point.","I think fair to say that Cars is probably the Pixar Franchise that's loved the least on their roster. You have fans of the first movie, but most people have it on the bottom of their favorites list I notice. I rarely have heard anyone say they liked Cars 2 because I for sure didn't, and I loved the first one. This movie is miles better than Cars 2 (no pun intended) I don't see how anyone can argue that. I'm not going to talk about the corporate monger that produces these for the sake of selling toys because we all know these movies do, I'm reviewing the movie as a movie and as a Pixar one especially. This one at least brought back that classic American feel you get from the first movie. McQueen learns a new lesson, and it ends the story in a way that makes sense. People are only arguing it's not a worthy ending because they had expectations and wanted things to play out a certain way, but again they miss the point of what McQueen learns by the end of the film. Yes he wanted to race one last time, but the point was he had to give someone else their chance to follow their dreams via Cruz. The imagery of new drivers and technology that's beyond McQueen's generation continued to show him that his racing days were numbered and that he must make the realization that he'll grow old out of it just like everyone else. By following the training steps of Doc Hudson he learned that Doc's greatest joy in life wasn't just racing, but it was being McQueen's mentor and passing on his knowledge to a new generation. That's essentially what the film goes for, it concludes the story in a Rocky III sort of way and it works. This movie was made for the fan of the first Cars who appreciated it for scenes like when Sally showed McQueen the history of Route 66, with James Taylor playing in the background. If you appreciated the first movie like I did because of Paul Newman's performance as Doc and his relationship with McQueen then you're going to love this film. There's a certain emotional resonance it has with that relationship and they digitally recreate Paul Newman's role in a poignant way. As a movie for kids I would say if they really like Cars 1-2 they will most likely enjoy this one as well. If they sorta like the other two then I would say pass. The pacing is different from other animated films and it's not going to be everyone's cup of tea. That's why they have films like Despicable me 3 which require less attention and deliver more cutesy animation because some people think that's satisfying enough. In comparison to other Pixar films I would say I enjoyed it more than Finding Dory and Monsters University. But I liked it more on the level of the Good Dinosaur. It's serviceable, but not great. You go for certain elements like the animation. The visuals in this movie are beautiful. In a similar way like the Good Dinosaur, the way they did the forests and the beaches I really felt like I wasn't watching an animated movie. I think Pixar's in a creative phase where they have many original ideas they're working on but it's not ready to start producing within the next 3 years henceforth why we're getting all these sequels. I understand Coco is suppose to release later this year and I'm really looking forward to that. Cars 3, not the best animated movie I've seen this year, but it's an entertaining one. It might not be the right movie for newcomers who haven't seen the first one at least but I recommend it for people who enjoy the first for the reasons I did."
267,6,Cars 3,"For those who are following the ""cars"" franchise this one will be more engrossing. The storyline is engrossing as the practice sessions, though car race aficiondos will be wonderi ng whether a car substitution is allowed or not. But what the heck ? Enjoy !"
268,8,Lightning mcqueen returns.,"At this point you are probably thinking that the cars movies are getting to a point when they need to stop but this movie is the best of the cars movies the animation is good, the characters are likeable and the story is just brilliant. The only problem is that even though the story is good, it can get predictable."
269,9,Just Brilliant,"I loved this film, great entertainment, great graphics, great sound effects, great visual effects, great plot, great sequel, funny, moving towards the end, a shame that the Hudson Hornet died great story great racing great car design, this film has everything Cars and Cars 2 had, apart from the Hudson Hornet brilliant family entertainment."
270,9,CHANGING OF THE GUARD,"This Cars film is, in my opinion, the most emotional, being able to relate and come to terms with age. Lighting McQueen was suppose to be going through intense training to help him get his edge back, but instead, he gets his edge and then some. I started watching this series about 13 years ago when my children were small and now like in the series changing of the guard, I watch Cars 3 with my grandchildren. I believe this Car film to be one of the best out of the III."
271,7,A good time,"I know that isn't saying much as the first was mediocre, and the second terrible, but this is a nice heartwarming story that is actually about racing, but also about legacy and deciding what you want to be in life."
272,7,"Best ""Cars"" movie so far","What we liked about the first one (and not the second) was the simplicity and innocence in the story with a good heart and intention made for younger audience. This installment carries all that, one might say this is the sequel the original cars movie deserved. The themes this movie carries is very much similar to the original and at times feels like you are watching the first movie itself with certain characters switching places, but nevertheless its much better than the last one and worthy of a sequel. And as always Pixar's animation is beautiful to watch."
273,7,Just as good as the first one (a short review),"Want to go see a movie with a theater full of kids who are bored after 15 minutes of a movie? Well here's your flick. The first half of this movie are BORING. Almost every kid in the theater was stir crazy from lack of humor, or any real story. It picks up a bit by 3/4 in, but doesn't make up for the first half being flat out mediocre. Overall not terrible like Cars 2, but geez is this one ever keeping in the vein of the Cars franchise quality wise."
274,6,Thoroughly meh,"Overall decent film, until the last act.<br /><br />This is the feminist equivalent of American Idol, the fantasy to go from unknown to number one instantly. You would think even girls would complain."
275,6,The Mary Sue aspect killed it,"""Cars 3"" returns to its roots, and expands on its world without jumping the shark. The story and its beats are predictable, but it's the character focused parts of the film that keep it interesting since most of the film spends too much time referencing the first, as well as flashing back to moments that happened minutes ago, and it gets repetitive. The first half was the roughest to get into since it rushes exposition in order to get to Lightning's crash scene, which ends up not being that big of a deal anyways so it just makes the film longer than it had to be. What saves the film though was the 2nd half, where we finally get to slow down, and take in the story. If you enjoyed the first film, you'll find some comfort here. It's still one of the weaker PIXAR films to date, but it's not bad either as it eventually provides some new ideas to make it worth your time, and I appreciated it for being practical."
276,6,Back to the Basics,"Cars 3 follows Lightning McQueen (voiced by Owen Wilson), amidst all of his former racing pals retirements, McQueen feels himself being pushed in that direction, but he doesn't want to retire yet.<br /><br />He begins training with a much younger trainer to get his groove back so he can take on the new young racers."
277,9,"A big step for the Cars franchise, Cars 3 is great!","For more than 20 years, Pixar Animation Studios has produced several of different classics. Some are excellent films with in-depth storytelling, like Toy Story 3 and Inside Out. Others have upset the critics and the box office records, like Cars 2. Well, Cars 3, however, fits this category of a ""fresh"" Pixar movie. After the mediocre sequel Cars 2, Pixar decided to step up this franchise's game by pitching a third entry. The movie studio also realized that die-hards of the series would enjoy the third movie being more in tune with the original. The extensive advertising that went into the film, all featuring the crash of Lightning McQueen (Owen Wilson), the veteran racing champion, was targeted more towards adult viewers. Unfortunately, the film appealed more towards younger viewers. Cars 2 grabbed adults more because there was a massive spy subplot incorporated into the film, which threw the franchise off-track. As the film progresses the chemistry between Lightning McQueen and Cruz Ramirez (Cristela Alonzo), McQueen's high-tech trainer, develops from total strangers to close friends. During the final race, for example, McQueen sacrifices his position in the race to give Ramirez her chance to win her first Piston Cup championship. While this sounds very heroic, the reality is that National Association for Stock Car Auto Racing (NASCAR) rookies must enter the rookie division to compete in national championships. However, Cars 3 makes an exception to the reality because this is an entertaining, children's film, not a documentary on how to become a race car driver and retire. Although this is a poignant story about retirement and learning from elders, Cars 3 still manages to be defined as a comedy and family- friendly film. Almost no one was expecting a happy ending to a movie where the main character nearly dies in the teaser trailer. The overall tone makes the targeted audience feel welcome and glad to have attended an incredible film. Randy Newman's score transformed the movie from a sad drama to a happy, fun comedy, using themes from the original, including ""The Big Race"" which is nostalgic for many people. Although it surpasses Cars 2 is storytelling, the film almost saved this flat- tired animated franchise, but, in the end, does not match the high standards of Cars. Cars 3 is the perfect example of how a sequel should be constructed and created, using nostalgic scores and kid-friendly jokes for audiences of all ages to laugh. While animated ""threequels"" like Shrek the Third and Ice Age: Dawn of the Dinosaurs are charming comedies for fellow audiences, only Cars 3 produces comedy, drama, and nostalgia for audiences of all ages."
278,,"Despite Having A ""Flat Tire."" Cars 3 Takes The Checkered Flag This Year (includes Spoilers)","Car racing is very hard and the racing culture for the racers and fans should start early on in their adolescents. Great movie that truly depicts the real struggles that exist when your mentor is gone. Very true especially for car racing.Unlike ball players who frequently change teams and settle in different parts of the world and yet be able to play well. Racing is one man and one mentor for life and when the continuity is gone then all is gone. This movie reflects that theme clearly in words, emotions, sentiments and all. The end of most races are dramatic for the winners as always and this movie brings forth that excitement completely. From the start to end the movie had no pause or slow time. I saw most audience glued to their seat but smaller kids seemed distracted. This movie is an example of an animation mostly for teenagers and adults and not smaller kids. I gave this movie 7.5"
279,,Professional car racing movie in cartoons,"Cars 3 is a good movie. It is not a waste of money. Its funny, sweet and entertaining. The visual experience is amazing."
280,9,Ignore the haters,This movie completely ignores the fact that Cars 2 exists (which is good) and it pretty much picks up where the first one left off. The opening scene of this movie is similar to the opening scene in the first Cars movie but i think the first one did it better.
